experiment_name,experiment_id,id,trial,effort_level,effort_time,component,rt,rating,gender,age,nasa_tlx
effortratingclickstaskload,2347,41666,17,Low,9.265,Physical,1.234,1.204444444,Female,22,240
effortratingclickstaskload,2347,41666,17,Low,9.265,Temporal,1.385,1.097777778,Female,22,240
effortratingclickstaskload,2347,41666,17,Low,9.265,Pleasure,1.497,18.52,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Effort,4.398,7.444444444,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Mental,1.48,3.497777778,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Temporal,0.902,2.253333333,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Physical,2.196,2.537777778,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Pleasure,1.43,5.275555556,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Frustration,1.237,3.515555556,Female,22,240
effortratingclickstaskload,2347,41666,18,Medium,26.5,Performance,1.217,1.204444444,Female,22,240
effortratingclickstaskload,2347,41703,1,Low,16.08,Frustration,6.422,11.76444444,Female,18,339
effortratingclickstaskload,2347,41703,1,Low,16.08,Effort,4.58,6.004444444,Female,18,339
effortratingclickstaskload,2347,41703,1,Low,16.08,Pleasure,3.064,7.693333333,Female,18,339
effortratingclickstaskload,2347,41703,1,Low,16.08,Physical,2.449,2.253333333,Female,18,339
effortratingclickstaskload,2347,41703,1,Low,16.08,Performance,4.826,2.84,Female,18,339
effortratingclickstaskload,2347,41703,1,Low,16.08,Temporal,8.219,4.102222222,Female,18,339
effortratingclickstaskload,2347,41703,1,Low,16.08,Mental,2.249,2.022222222,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Frustration,2.208,13.72,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Effort,2.532,9.577777778,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Performance,2.334,3.462222222,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Physical,2.173,5.773333333,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Temporal,1.244,4.12,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Mental,1.469,5.275555556,Female,18,339
effortratingclickstaskload,2347,41703,2,Medium,52.71,Pleasure,1.793,4.991111111,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Performance,2.329,2.786666667,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Pleasure,2.132,1.506666667,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Frustration,1.628,3.782222222,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Temporal,1.028,2.982222222,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Mental,1.216,3.853333333,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Physical,2.311,3.746666667,Female,18,339
effortratingclickstaskload,2347,41703,3,High,92.665,Effort,4.068,7.408888889,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Performance,2.349,1.862222222,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Effort,2.368,1.382222222,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Physical,1.399,1.826666667,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Temporal,1.364,1.204444444,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Mental,1.68,1.506666667,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Frustration,1.299,1.737777778,Female,18,339
effortratingclickstaskload,2347,41703,4,Low,15.948,Pleasure,1.748,5.044444444,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Temporal,4.074,2.875555556,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Performance,1.522,3.035555556,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Mental,1.828,19.81777778,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Effort,2.285,18.16444444,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Frustration,1.803,18.36,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Physical,3.443,4.955555556,Female,18,339
effortratingclickstaskload,2347,41703,5,High,195.174,Pleasure,1.521,1.026666667,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Performance,1.719,2.04,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Physical,1.722,4.937777778,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Temporal,1.08,3.977777778,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Frustration,2.127,8.617777778,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Pleasure,4.813,2.324444444,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Effort,49.722,7.817777778,Female,18,339
effortratingclickstaskload,2347,41703,6,Medium,202.253,Mental,1.792,9.08,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Effort,4.525,7.533333333,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Physical,1.497,5.186666667,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Mental,1.562,10.07555556,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Frustration,1.033,12.81333333,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Pleasure,2.454,1.115555556,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Temporal,1.498,1.186666667,Female,18,339
effortratingclickstaskload,2347,41703,7,High,352.593,Performance,1.303,3,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Mental,2.62,2.128888889,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Pleasure,3.098,4.546666667,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Performance,2.898,4.475555556,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Effort,1.596,7.302222222,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Physical,1.649,5.524444444,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Frustration,1.568,8.191111111,Female,18,339
effortratingclickstaskload,2347,41703,8,Medium,43.003,Temporal,2.8,2.893333333,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Frustration,2.867,4.191111111,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Physical,1.182,2.36,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Temporal,2.058,1.222222222,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Mental,1.566,1.791111111,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Effort,3.731,2.857777778,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Performance,1.863,1.915555556,Female,18,339
effortratingclickstaskload,2347,41703,9,Low,14.885,Pleasure,4.537,13.50666667,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Pleasure,5.41,8.884444444,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Physical,1.518,5.702222222,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Performance,1.702,2.306666667,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Temporal,2.411,2.057777778,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Effort,1.948,5.968888889,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Frustration,4.942,5.56,Female,18,339
effortratingclickstaskload,2347,41703,10,Medium,37.672,Mental,1.667,3.711111111,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Pleasure,2.037,13.64888889,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Effort,1.521,3.604444444,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Mental,1.431,2.52,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Temporal,1.471,2.36,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Frustration,1.34,6.733333333,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Performance,3.147,3.177777778,Female,18,339
effortratingclickstaskload,2347,41703,11,Low,14.227,Physical,2.614,3.728888889,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Mental,4.169,4.706666667,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Effort,2.049,7.924444444,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Frustration,1.452,8.92,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Temporal,1.053,3.711111111,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Performance,1.368,2.324444444,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Physical,2.218,4.244444444,Female,18,339
effortratingclickstaskload,2347,41703,12,High,99.749,Pleasure,1.381,1.684444444,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Frustration,2.226,7.551111111,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Mental,1.153,6.751111111,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Pleasure,2.966,3.213333333,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Performance,2.895,2.502222222,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Temporal,1.987,1.915555556,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Physical,3.031,5.168888889,Female,18,339
effortratingclickstaskload,2347,41703,13,Medium,52.132,Effort,3.639,6.822222222,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Pleasure,1.551,1.311111111,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Performance,1.91,2.093333333,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Frustration,2.113,13.32888889,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Effort,2.967,8.937777778,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Physical,2.211,3.213333333,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Mental,6.675,7.853333333,Female,18,339
effortratingclickstaskload,2347,41703,14,High,123.308,Temporal,2.564,1.24,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Physical,2.561,1.915555556,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Mental,0.764,1.666666667,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Temporal,1.063,2.004444444,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Performance,1.209,1.488888889,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Frustration,1.891,2.946666667,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Effort,1.268,2.573333333,Female,18,339
effortratingclickstaskload,2347,41703,15,Low,12.251,Pleasure,2.313,14.34222222,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Effort,1.56,4.973333333,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Mental,1.203,2.964444444,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Pleasure,2.039,1.133333333,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Physical,1.322,2.697777778,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Frustration,2.202,14.68,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Performance,1.55,1.666666667,Female,18,339
effortratingclickstaskload,2347,41703,16,High,153.824,Temporal,1.42,2.217777778,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Temporal,1.432,1.755555556,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Mental,1.074,4.084444444,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Pleasure,1.638,3.337777778,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Frustration,2.03,10.62666667,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Performance,1.33,2.537777778,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Physical,1.121,4.386666667,Female,18,339
effortratingclickstaskload,2347,41703,17,Low,34.268,Effort,2.934,8.546666667,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Physical,1.405,4.617777778,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Frustration,1.739,14.68,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Pleasure,2.195,1.648888889,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Temporal,1.803,2.377777778,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Performance,1.746,1.4,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Effort,1.785,7.888888889,Female,18,339
effortratingclickstaskload,2347,41703,18,Medium,61.655,Mental,2.58,8.155555556,Female,18,339
effortratingclickstaskload,2347,41842,1,Low,14.2917,Temporal,5.0191,11.83805556,Female,21,250
effortratingclickstaskload,2347,41842,1,Low,14.2917,Pleasure,3.1781,14.01430556,Female,21,250
effortratingclickstaskload,2347,41842,1,Low,14.2917,Physical,5.9217,12.96666667,Female,21,250
effortratingclickstaskload,2347,41842,1,Low,14.2917,Effort,2.4448,15.03993056,Female,21,250
effortratingclickstaskload,2347,41842,1,Low,14.2917,Frustration,2.4053,2.952847222,Female,21,250
effortratingclickstaskload,2347,41842,1,Low,14.2917,Performance,14.2673,1.375902778,Female,21,250
effortratingclickstaskload,2347,41842,1,Low,14.2917,Mental,5.2641,1.685625,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Mental,3.3026,1.132916667,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Effort,6.321,13.07958333,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Frustration,2.1119,1.188611111,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Temporal,2.7265,15.373125,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Physical,3.4736,12.97569444,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Pleasure,2.569,11.97694444,Female,21,250
effortratingclickstaskload,2347,41842,2,Medium,25.4873,Performance,3.8937,1.026388889,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Physical,2.8382,13.88909722,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Effort,3.2043,14.48166667,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Mental,2.3133,9.911875,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Frustration,3.7599,3.972708333,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Temporal,4.0604,9.925,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Performance,4.8829,2.146736111,Female,21,250
effortratingclickstaskload,2347,41842,3,High,56.3846,Pleasure,2.6647,8.719861111,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Temporal,4.9423,10.12576389,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Pleasure,2.8686,11.12979167,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Physical,2.7161,9.119930556,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Frustration,2.4607,1.58125,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Performance,2.9617,1.687569444,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Mental,2.0115,6.576319444,Female,21,250
effortratingclickstaskload,2347,41842,4,Low,12.6366,Effort,2.5428,2.467361111,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Pleasure,6.3909,6.705069444,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Frustration,3.765,15.40743056,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Performance,3.9768,3.300763889,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Physical,2.6896,12.83708333,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Effort,2.3546,13.16152778,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Mental,1.9549,5.305208333,Female,21,250
effortratingclickstaskload,2347,41842,5,High,58.0342,Temporal,2.2852,10.83354167,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Pleasure,2.4132,6.748125,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Physical,2.455,14.34597222,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Mental,1.371,4.14125,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Effort,2.5633,12.76965278,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Performance,2.741,2.981458333,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Frustration,3.1059,14.83833333,Female,21,250
effortratingclickstaskload,2347,41842,6,Medium,29.5319,Temporal,1.8035,10.92423611,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Mental,3.1665,8.543611111,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Physical,2.0031,15.04770833,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Temporal,3.2172,12.01555556,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Performance,3.313,2.983402778,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Frustration,3.3562,13.98555556,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Effort,2.6865,13.05979167,Female,21,250
effortratingclickstaskload,2347,41842,7,High,54.8012,Pleasure,2.3365,5.594583333,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Mental,2.8165,8.910694444,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Pleasure,2.1326,5.150347222,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Physical,3.369,13.98805556,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Performance,2.6002,2.799652778,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Temporal,2.2199,11.86381944,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Effort,2.4198,13.04819444,Female,21,250
effortratingclickstaskload,2347,41842,8,Medium,31.37,Frustration,2.7207,15.9475,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Effort,3.4337,9.154305556,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Physical,1.6522,10.08708333,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Performance,1.8013,1.906875,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Mental,2.2366,7.107916667,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Pleasure,1.5357,11.01256944,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Temporal,1.5207,11.05756944,Female,21,250
effortratingclickstaskload,2347,41842,9,Low,11.0219,Frustration,2.0541,11.91145833,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Temporal,2.7035,11.97180556,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Mental,1.6529,10.08673611,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Pleasure,1.5696,6.689097222,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Effort,1.8007,13.03784722,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Frustration,2.3036,14.26513889,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Physical,1.4213,13.01909722,Female,21,250
effortratingclickstaskload,2347,41842,10,Medium,32.0867,Performance,2.7535,4.933055556,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Mental,1.9719,9.962361111,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Performance,5.3883,1.901944444,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Temporal,2.5861,11.06208333,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Frustration,2.4529,11.95215278,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Pleasure,2.1874,6.128263889,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Physical,1.7398,13.01347222,Female,21,250
effortratingclickstaskload,2347,41842,11,Low,12.2866,Effort,2.5192,10.94631944,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Frustration,3.1641,17.86513889,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Temporal,2.3702,13.88055556,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Pleasure,2.2022,3.626180556,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Mental,2.8526,12.95194444,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Performance,4.2861,4.910763889,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Effort,4.8505,15.02090278,Female,21,250
effortratingclickstaskload,2347,41842,12,High,67.0055,Physical,2.8051,15.78020833,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Pleasure,3.6864,5.868194444,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Performance,3.07,9.920694444,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Frustration,1.8865,16.17076389,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Physical,3.0057,13.7875,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Temporal,1.9704,13.05763889,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Mental,2.2685,13.06888889,Female,21,250
effortratingclickstaskload,2347,41842,13,Medium,32.8354,Effort,3.0334,13.97131944,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Temporal,1.72,15.85666667,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Physical,3.606,16.07361111,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Mental,1.819,13.94013889,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Performance,2.8888,5.143958333,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Pleasure,2.8857,2.312916667,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Effort,3.2703,16.21048611,Female,21,250
effortratingclickstaskload,2347,41842,14,High,65.3898,Frustration,2.0378,18.74631944,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Effort,1.9705,9.167708333,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Frustration,2.6519,12.144375,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Pleasure,1.8037,7.325486111,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Performance,3.5514,2.100555556,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Temporal,1.9203,14.05201389,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Mental,2.0006,10.99819444,Female,21,250
effortratingclickstaskload,2347,41842,15,Low,12.5846,Physical,1.4548,14.26604167,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Pleasure,2.6972,4.019791667,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Temporal,2.1709,16.05027778,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Frustration,2.5374,19.50868056,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Performance,3.4186,3.04625,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Physical,3.1066,16.05541667,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Mental,1.518,11.05736111,Female,21,250
effortratingclickstaskload,2347,41842,16,High,67.0371,Effort,3.5644,14.90777778,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Performance,86.4686,2.93625,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Physical,1.9714,13.93631944,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Effort,2.0279,14.12180556,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Mental,4.1358,11.12791667,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Pleasure,1.5879,5.623680556,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Frustration,4.0161,12.875,Female,21,250
effortratingclickstaskload,2347,41842,17,Low,14.0008,Temporal,2.2043,11.98465278,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Mental,4.9186,11.98645833,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Frustration,3.45,14.94798611,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Pleasure,2.6508,4.883472222,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Performance,6.0314,3.080625,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Effort,3.2347,11.94361111,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Physical,1.7684,13.89625,Female,21,250
effortratingclickstaskload,2347,41842,18,Medium,26.4687,Temporal,1.8363,12.86034722,Female,21,250
effortratingclickstaskload,2347,41859,1,Low,28.622,Pleasure,7.334,9.453333333,Male,20,354
effortratingclickstaskload,2347,41859,1,Low,28.622,Mental,5.473,3.337777778,Male,20,354
effortratingclickstaskload,2347,41859,1,Low,28.622,Performance,5.044,15.24888889,Male,20,354
effortratingclickstaskload,2347,41859,1,Low,28.622,Temporal,5.541,19.30222222,Male,20,354
effortratingclickstaskload,2347,41859,1,Low,28.622,Frustration,3.561,7.337777778,Male,20,354
effortratingclickstaskload,2347,41859,1,Low,28.622,Physical,2.872,2.715555556,Male,20,354
effortratingclickstaskload,2347,41859,1,Low,28.622,Effort,3.323,4.724444444,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Temporal,5.655,8.315555556,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Effort,2.493,13.79111111,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Performance,2.805,18.55555556,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Pleasure,2.739,3.337777778,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Frustration,2.591,11.72888889,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Physical,2.825,8.048888889,Male,20,354
effortratingclickstaskload,2347,41859,2,Medium,39.648,Mental,2.523,2.84,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Pleasure,3.205,3,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Temporal,2.797,3.853333333,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Performance,3.077,17.95111111,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Mental,3.363,2.911111111,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Effort,2.009,13.72,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Frustration,2.511,14.50222222,Male,20,354
effortratingclickstaskload,2347,41859,3,High,71.133,Physical,2.073,10.14666667,Male,20,354
effortratingclickstaskload,2347,41859,4,Low,19.598,Temporal,3.376,10.12888889,Male,20,354
effortratingclickstaskload,2347,41859,4,Low,19.598,Mental,3.142,1.951111111,Male,20,354
effortratingclickstaskload,2347,41859,4,Low,19.598,Effort,1.962,5.897777778,Male,20,354
effortratingclickstaskload,2347,41859,4,Low,19.598,Pleasure,1.209,8.76,Male,20,354
effortratingclickstaskload,2347,41859,4,Low,19.598,Performance,2.958,18.87555556,Male,20,354
effortratingclickstaskload,2347,41859,4,Low,19.598,Frustration,1.556,17.4,Male,20,354
