experiment_name,id,trial,effort_level,effort_time,scale_first,scale_type,rt,rating,gender,age,nasa_tlx
effortratingclicks,42630,7,High,60.3635,Value,Value,2.8172,1.009876581,Male,20,203
effortratingclicks,42630,7,High,60.3635,ValueLiking,Liking,12.1406,2.022222448,Male,20,203
effortratingclicks,42630,8,Medium,27.6839,Liking,Liking,2.4704,2.032098841,Male,20,203
effortratingclicks,42630,8,Medium,27.6839,LikingValue,Value,1.3676,1.128395175,Male,20,203
effortratingclicks,42630,9,Low,13.0811,Liking,Liking,4.8103,1.014814777,Male,20,203
effortratingclicks,42630,9,Low,13.0811,LikingValue,Value,0.7487,1.311111073,Male,20,203
effortratingclicks,42630,10,Medium,31.7115,Value,Value,3.8412,3.66172847,Male,20,203
effortratingclicks,42630,10,Medium,31.7115,ValueLiking,Liking,0.7217,2.555555556,Male,20,203
effortratingclicks,42630,11,Low,12.1338,Liking,Liking,2.81,4.259259259,Male,20,203
effortratingclicks,42630,11,Low,12.1338,LikingValue,Value,0.7226,2.402469211,Male,20,203
effortratingclicks,42630,12,High,60.3196,Value,Value,1.3445,4.012345679,Male,20,203
effortratingclicks,42630,12,High,60.3196,ValueLiking,Liking,0.8994,2.995061804,Male,20,203
effortratingclicks,42630,13,Medium,24.8742,Liking,Liking,4.1899,3.567901235,Male,20,203
effortratingclicks,42630,13,Medium,24.8742,LikingValue,Value,0.8597,2.985185411,Male,20,203
effortratingclicks,42630,14,High,59.1906,Liking,Liking,9.3181,4.022222448,Male,20,203
effortratingclicks,42630,14,High,59.1906,LikingValue,Value,1.92,3.844444369,Male,20,203
effortratingclicks,42630,15,Low,10.2377,Value,Value,6.5767,3.987654321,Male,20,203
effortratingclicks,42630,15,Low,10.2377,ValueLiking,Liking,1.7631,4.382716049,Male,20,203
effortratingclicks,42630,16,High,60.4343,Value,Value,3.6856,1.982716125,Male,20,203
effortratingclicks,42630,16,High,60.4343,ValueLiking,Liking,0.647,1.454321214,Male,20,203
effortratingclicks,42630,17,Low,11.1966,Liking,Liking,2.3484,2.975308642,Male,20,203
effortratingclicks,42630,17,Low,11.1966,LikingValue,Value,1.5161,2.649382791,Male,20,203
effortratingclicks,42630,18,Medium,26.6886,Liking,Liking,3.7265,2.990123607,Male,20,203
effortratingclicks,42630,18,Medium,26.6886,LikingValue,Value,1.5093,3.241975384,Male,20,203
effortratingclicks,43501,1,Low,30.419,Liking,Liking,3.58,4.869791667,Female,19,110
effortratingclicks,43501,1,Low,30.419,LikingValue,Value,5.086,1.994791667,Female,19,110
effortratingclicks,43501,2,Medium,58.264,Value,Value,3.384,4.026041667,Female,19,110
effortratingclicks,43501,2,Medium,58.264,ValueLiking,Liking,2.516,1.020833333,Female,19,110
effortratingclicks,43501,3,High,124.403,Liking,Liking,2.725,1.026041667,Female,19,110
effortratingclicks,43501,3,High,124.403,LikingValue,Value,2.515,4.973958333,Female,19,110
effortratingclicks,43501,4,Low,17.508,Liking,Liking,2.636,4,Female,19,110
effortratingclicks,43501,4,Low,17.508,LikingValue,Value,2.75,1.947916667,Female,19,110
effortratingclicks,43501,5,High,126.071,Value,Value,2.849,4.9375,Female,19,110
effortratingclicks,43501,5,High,126.071,ValueLiking,Liking,2.165,1.145833333,Female,19,110
effortratingclicks,43501,6,Medium,62.5,Liking,Liking,2.276,1.135416667,Female,19,110
effortratingclicks,43501,6,Medium,62.5,LikingValue,Value,3.492,3.776041667,Female,19,110
effortratingclicks,43501,7,High,115.832,Value,Value,7.378,3.072916667,Female,19,110
effortratingclicks,43501,7,High,115.832,ValueLiking,Liking,1.6,1.208333333,Female,19,110
effortratingclicks,43501,8,Medium,58.198,Value,Value,3.707,2.088541667,Female,19,110
effortratingclicks,43501,8,Medium,58.198,ValueLiking,Liking,1.216,1.083333333,Female,19,110
effortratingclicks,43501,9,Low,17.142,Value,Value,1.323,4.916666667,Female,19,110
effortratingclicks,43501,9,Low,17.142,ValueLiking,Liking,1.718,4.833333333,Female,19,110
effortratingclicks,43501,10,Medium,56.163,Liking,Liking,1.723,1.083333333,Female,19,110
effortratingclicks,43501,10,Medium,56.163,LikingValue,Value,0.845,1.098958333,Female,19,110
effortratingclicks,43501,11,Low,19.142,Value,Value,1.691,4.890625,Female,19,110
effortratingclicks,43501,11,Low,19.142,ValueLiking,Liking,0.408,4.932291667,Female,19,110
effortratingclicks,43501,12,High,119.435,Liking,Liking,1.758,1.0625,Female,19,110
effortratingclicks,43501,12,High,119.435,LikingValue,Value,4.557,1.067708333,Female,19,110
effortratingclicks,43501,13,Medium,63.436,Liking,Liking,11.865,1.098958333,Female,19,110
effortratingclicks,43501,13,Medium,63.436,LikingValue,Value,0.555,1.09375,Female,19,110
effortratingclicks,43501,14,High,137.779,Value,Value,1.971,1.109375,Female,19,110
effortratingclicks,43501,14,High,137.779,ValueLiking,Liking,2.099,1.052083333,Female,19,110
effortratingclicks,43501,15,Low,18.441,Value,Value,1.425,4.9375,Female,19,110
effortratingclicks,43501,15,Low,18.441,ValueLiking,Liking,0.64,4.822916667,Female,19,110
effortratingclicks,43501,16,High,131.14,Liking,Liking,1.383,1.145833333,Female,19,110
effortratingclicks,43501,16,High,131.14,LikingValue,Value,0.824,1.0625,Female,19,110
effortratingclicks,43501,17,Low,20.844,Liking,Liking,2.935,4.796875,Female,19,110
effortratingclicks,43501,17,Low,20.844,LikingValue,Value,1.359,4.90625,Female,19,110
effortratingclicks,43501,18,Medium,61.667,Value,Value,3.027,1.015625,Female,19,110
effortratingclicks,43501,18,Medium,61.667,ValueLiking,Liking,1.875,1.072916667,Female,19,110
effortratingclicks,37764,1,Low,17.2049,Value,Value,6.8824,2.984516543,Female,26,322
effortratingclicks,37764,1,Low,17.2049,ValueLiking,Liking,6.1869,4.078326125,Female,26,322
effortratingclicks,37764,2,Medium,25.9722,Liking,Liking,6.8899,3.015258789,Female,26,322
effortratingclicks,37764,2,Medium,25.9722,LikingValue,Value,5.2592,1.9973051530000001,Female,26,322
effortratingclicks,37764,3,High,59.807,Liking,Liking,9.727,2.971904064,Female,26,322
effortratingclicks,37764,3,High,59.807,LikingValue,Value,4.2393,3.995812407,Female,26,322
effortratingclicks,37764,4,Low,10.7887,Value,Value,10.4616,1,Female,26,322
effortratingclicks,37764,4,Low,10.7887,ValueLiking,Liking,4.4899,2.0363682340000002,Female,26,322
effortratingclicks,37764,5,High,56.7398,Liking,Liking,3.2655,2.034249151,Female,26,322
effortratingclicks,37764,5,High,56.7398,LikingValue,Value,3.0804,4.965416318,Female,26,322
effortratingclicks,37764,6,Medium,28.1912,Liking,Liking,4.6065,1.005209205,Female,26,322
effortratingclicks,37764,6,Medium,28.1912,LikingValue,Value,8.2947,2.995154971,Female,26,322
effortratingclicks,37764,7,High,73.0737,Value,Value,2.9332,3.962573242,Female,26,322
effortratingclicks,37764,7,High,73.0737,ValueLiking,Liking,2.0285,2.007358515,Female,26,322
effortratingclicks,37764,8,Medium,41.101,Value,Value,4.3956,2.544116211,Female,26,322
effortratingclicks,37764,8,Medium,41.101,ValueLiking,Liking,5.861,2.540207055,Female,26,322
effortratingclicks,37764,9,Low,11.6068,Liking,Liking,3.2781,3.421308826,Female,26,322
effortratingclicks,37764,9,Low,11.6068,LikingValue,Value,1.0457,1.41705671,Female,26,322
effortratingclicks,37764,10,Medium,33.8561,Value,Value,5.6615,2.495762998,Female,26,322
effortratingclicks,37764,10,Medium,33.8561,ValueLiking,Liking,2.3121,4.009673782,Female,26,322
effortratingclicks,37764,11,Low,11.0056,Value,Value,2.2791,1.017137219,Female,26,322
effortratingclicks,37764,11,Low,11.0056,ValueLiking,Liking,0.8612,3.017569987,Female,26,322
effortratingclicks,37764,12,High,75.4086,Value,Value,3.7547,4.975544085,Female,26,322
effortratingclicks,37764,12,High,75.4086,ValueLiking,Liking,1.5938,2.99894322,Female,26,322
effortratingclicks,37764,13,Medium,53.2406,Value,Value,1.8565,4.371787807,Female,26,322
effortratingclicks,37764,13,Medium,53.2406,ValueLiking,Liking,2.1288,2.34036313,Female,26,322
effortratingclicks,37764,14,High,67.5546,Value,Value,3.7222,4.559845843,Female,26,322
effortratingclicks,37764,14,High,67.5546,ValueLiking,Liking,4.571,3.534269787,Female,26,322
effortratingclicks,37764,15,Low,13.1562,Liking,Liking,3.2541,2.015403239,Female,26,322
effortratingclicks,37764,15,Low,13.1562,LikingValue,Value,2.339,1.02604995,Female,26,322
effortratingclicks,37764,16,High,75.1393,Liking,Liking,3.3222,3.573418899,Female,26,322
effortratingclicks,37764,16,High,75.1393,LikingValue,Value,2.4067,4.021441941,Female,26,322
effortratingclicks,37764,17,Low,12.6897,Liking,Liking,4.4051,3.31898949,Female,26,322
effortratingclicks,37764,17,Low,12.6897,LikingValue,Value,1.2284,1.543941825,Female,26,322
effortratingclicks,37764,18,Medium,57.7392,Liking,Liking,2.7287,4.002436175,Female,26,322
effortratingclicks,37764,18,Medium,57.7392,LikingValue,Value,1.6772,3.996040272,Female,26,322
effortratingclicks,43215,1,Low,35.6485,Liking,Liking,4.1097,3.031736111,Male,20,135
effortratingclicks,43215,1,Low,35.6485,LikingValue,Value,7.6862,2.002361111,Male,20,135
effortratingclicks,43215,2,Medium,30.2966,Liking,Liking,3.3758,1.023425926,Male,20,135
effortratingclicks,43215,2,Medium,30.2966,LikingValue,Value,1.7538,1.040277778,Male,20,135
effortratingclicks,43215,3,High,67.1633,Value,Value,31.4617,3.033680556,Male,20,135
effortratingclicks,43215,3,High,67.1633,ValueLiking,Liking,3.2228,4.930648148,Male,20,135
effortratingclicks,43215,4,Low,14.812,Liking,Liking,1.6566,3.121134259,Male,20,135
effortratingclicks,43215,4,Low,14.812,LikingValue,Value,0.5438,3.503194444,Male,20,135
effortratingclicks,43215,5,High,109.2616,Liking,Liking,121.8551,3.047337963,Male,20,135
effortratingclicks,43215,5,High,109.2616,LikingValue,Value,0.4361,3.206018519,Male,20,135
effortratingclicks,43215,6,Medium,293.8916,Liking,Liking,102.0272,3.178935185,Male,20,135
effortratingclicks,43215,6,Medium,293.8916,LikingValue,Value,12.5192,3.430486111,Male,20,135
effortratingclicks,43215,7,High,130.5136,Value,Value,4.7108,4.351550926,Male,20,135
effortratingclicks,43215,7,High,130.5136,ValueLiking,Liking,0.772,2.077546296,Male,20,135
effortratingclicks,43215,8,Medium,146.5779,Value,Value,22.3426,3.350208333,Male,20,135
effortratingclicks,43215,8,Medium,146.5779,ValueLiking,Liking,1.4737,3.35025463,Male,20,135
effortratingclicks,43215,9,Low,298.3588,Liking,Liking,5.8569,2.490069444,Male,20,135
effortratingclicks,43215,9,Low,298.3588,LikingValue,Value,3.8735,1.412384259,Male,20,135
effortratingclicks,43215,10,Medium,44.8486,Value,Value,38.9616,2.937731481,Male,20,135
effortratingclicks,43215,10,Medium,44.8486,ValueLiking,Liking,1.2032,2.891550926,Male,20,135
effortratingclicks,43215,11,Low,207.6429,Liking,Liking,5.2703,1.028310185,Male,20,135
effortratingclicks,43215,11,Low,207.6429,LikingValue,Value,1.604,1.020601852,Male,20,135
effortratingclicks,43215,12,High,215.3438,Liking,Liking,668.6477,3.024212963,Male,20,135
effortratingclicks,43215,12,High,215.3438,LikingValue,Value,12.7917,2.025208333,Male,20,135
effortratingclicks,43215,13,Medium,29.733,Liking,Liking,8.7944,3.011296296,Male,20,135
effortratingclicks,43215,13,Medium,29.733,LikingValue,Value,24.5022,2.842268519,Male,20,135
effortratingclicks,43215,14,High,609.9108,Value,Value,1.893,2.75125,Male,20,135
effortratingclicks,43215,14,High,609.9108,ValueLiking,Liking,1.1903,2.113518519,Male,20,135
effortratingclicks,43215,15,Low,22.2151,Liking,Liking,0.9723,3.323148148,Male,20,135
effortratingclicks,43215,15,Low,22.2151,LikingValue,Value,2.9095,3.459444444,Male,20,135
effortratingclicks,43215,16,High,55.3803,Value,Value,0.9295,3.458888889,Male,20,135
effortratingclicks,43215,16,High,55.3803,ValueLiking,Liking,0.3918,3.232199074,Male,20,135
effortratingclicks,43215,17,Low,12.8979,Value,Value,1.1567,3.623310185,Male,20,135
effortratingclicks,43215,17,Low,12.8979,ValueLiking,Liking,0.313,3.715740741,Male,20,135
effortratingclicks,43215,18,Medium,27.0652,Value,Value,3.7274,3.345416667,Male,20,135
effortratingclicks,43215,18,Medium,27.0652,ValueLiking,Liking,11.126,3.286273148,Male,20,135
effortratingclicks,42796,1,Low,17.703,Liking,Liking,5.927,3.942222222,Female,19,82
effortratingclicks,42796,1,Low,17.703,LikingValue,Value,4.753,2.016296296,Female,19,82
effortratingclicks,42796,2,Medium,50.198,Value,Value,3.311,2.964444444,Female,19,82
effortratingclicks,42796,2,Medium,50.198,ValueLiking,Liking,2.679,2.994074074,Female,19,82
effortratingclicks,42796,3,High,120.751,Liking,Liking,4.086,1.016260163,Female,19,82
effortratingclicks,42796,3,High,120.751,LikingValue,Value,1.676,1.022764228,Female,19,82
effortratingclicks,42796,4,Low,16.248,Liking,Liking,2.269,1.081300813,Female,19,82
effortratingclicks,42796,4,Low,16.248,LikingValue,Value,1.646,1.009756098,Female,19,82
effortratingclicks,42796,5,High,96.163,Value,Value,4.461,4.964227642,Female,19,82
effortratingclicks,42796,5,High,96.163,ValueLiking,Liking,2.743,1.042276423,Female,19,82
effortratingclicks,42796,6,Medium,31.467,Value,Value,7.236,2.980487805,Female,19,82
effortratingclicks,42796,6,Medium,31.467,ValueLiking,Liking,2.821,4.853658537,Female,19,82
effortratingclicks,42796,7,High,107.834,Value,Value,4.703,3.019512195,Female,19,82
effortratingclicks,42796,7,High,107.834,ValueLiking,Liking,1.737,1.809756098,Female,19,82
effortratingclicks,42796,8,Medium,80.782,Value,Value,1.345,2.882926829,Female,19,82
effortratingclicks,42796,8,Medium,80.782,ValueLiking,Liking,0.973,3.195121951,Female,19,82
effortratingclicks,42796,9,Low,21.648,Liking,Liking,22.604,2.928455285,Female,19,82
effortratingclicks,42796,9,Low,21.648,LikingValue,Value,3.869,3.01300813,Female,19,82
effortratingclicks,42796,10,Medium,82.266,Value,Value,1.097,2.063414634,Female,19,82
effortratingclicks,42796,10,Medium,82.266,ValueLiking,Liking,98.842,2.980487805,Female,19,82
effortratingclicks,42796,11,Low,17.149,Liking,Liking,0.871,3.045528455,Female,19,82
effortratingclicks,42796,11,Low,17.149,LikingValue,Value,0.729,2.863414634,Female,19,82
effortratingclicks,42796,12,High,281.295,Liking,Liking,1.709,4.918699187,Female,19,82
effortratingclicks,42796,12,High,281.295,LikingValue,Value,1.932,4.983739837,Female,19,82
effortratingclicks,42796,13,Medium,33.849,Value,Value,2.337,4.938211382,Female,19,82
effortratingclicks,42796,13,Medium,33.849,ValueLiking,Liking,2.207,4.749593496,Female,19,82
effortratingclicks,42796,14,High,202.596,Liking,Liking,2.087,2.167479675,Female,19,82
effortratingclicks,42796,14,High,202.596,LikingValue,Value,0.554,2.746341463,Female,19,82
effortratingclicks,42796,15,Low,27.731,Liking,Liking,3.17,4.918699187,Female,19,82
effortratingclicks,42796,15,Low,27.731,LikingValue,Value,0.579,4.970731707,Female,19,82
effortratingclicks,42796,16,High,1281.153,Value,Value,2.294,2.97398374,Female,19,82
effortratingclicks,42796,16,High,1281.153,ValueLiking,Liking,0.593,3.01300813,Female,19,82
effortratingclicks,42796,17,Low,23.717,Value,Value,0.754,3.06504065,Female,19,82
effortratingclicks,42796,17,Low,23.717,ValueLiking,Liking,1.326,2.96097561,Female,19,82
effortratingclicks,42796,18,Medium,49.399,Liking,Liking,2.531,3.969105691,Female,19,82
effortratingclicks,42796,18,Medium,49.399,LikingValue,Value,1.393,4.014634146,Female,19,82
effortratingclicks,39941,1,Low,19.9865,Value,Value,5.4951,1.032060185,Female,20,100
effortratingclicks,39941,1,Low,19.9865,ValueLiking,Liking,3.3286,2.037893519,Female,20,100
effortratingclicks,39941,2,Medium,32.0507,Value,Value,3.7371,1.366157407,Female,20,100
effortratingclicks,39941,2,Medium,32.0507,ValueLiking,Liking,2.567,1.923402778,Female,20,100
effortratingclicks,39941,3,High,64.2327,Value,Value,8.2055,1.757847222,Female,20,100
effortratingclicks,39941,3,High,64.2327,ValueLiking,Liking,3.6782,2.317106481,Female,20,100
effortratingclicks,39941,4,Low,12.2357,Liking,Liking,4.9994,1.043541667,Female,20,100
effortratingclicks,39941,4,Low,12.2357,LikingValue,Value,3.5629,1.02962963,Female,20,100
effortratingclicks,39941,5,High,60.3855,Liking,Liking,2.9105,2.562847222,Female,20,100
effortratingclicks,39941,5,High,60.3855,LikingValue,Value,2.1028,1.610671296,Female,20,100
effortratingclicks,39941,6,Medium,28.7511,Liking,Liking,6.5845,1.940578704,Female,20,100
effortratingclicks,39941,6,Medium,28.7511,LikingValue,Value,2.614,1.467546296,Female,20,100
effortratingclicks,39941,7,High,67.4678,Liking,Liking,2.0361,1.198449074,Female,20,100
effortratingclicks,39941,7,High,67.4678,LikingValue,Value,1.6582,1.016666667,Female,20,100
effortratingclicks,39941,8,Medium,28.5181,Liking,Liking,3.5637,2.018078704,Female,20,100
effortratingclicks,39941,8,Medium,28.5181,LikingValue,Value,1.3116,1.585277778,Female,20,100
effortratingclicks,39941,9,Low,11.2679,Liking,Liking,2.2133,2.427106481,Female,20,100
effortratingclicks,39941,9,Low,11.2679,LikingValue,Value,3.0358,1.939444444,Female,20,100
effortratingclicks,39941,10,Medium,31.3827,Value,Value,2.6176,1.050763889,Female,20,100
effortratingclicks,39941,10,Medium,31.3827,ValueLiking,Liking,1.4572,1.056550926,Female,20,100
effortratingclicks,39941,11,Low,14.3172,Value,Value,2.878,1.258703704,Female,20,100
effortratingclicks,39941,11,Low,14.3172,ValueLiking,Liking,0.8974,1.852476852,Female,20,100
effortratingclicks,39941,12,High,57.9341,Value,Value,3.3033,1.066226852,Female,20,100
effortratingclicks,39941,12,High,57.9341,ValueLiking,Liking,1.2845,1.470462963,Female,20,100
effortratingclicks,39941,13,Medium,27.268,Liking,Liking,2.6345,1.453634259,Female,20,100
effortratingclicks,39941,13,Medium,27.268,LikingValue,Value,3.4366,1.609791667,Female,20,100
effortratingclicks,39941,14,High,55.1021,Liking,Liking,2.6005,1.162384259,Female,20,100
effortratingclicks,39941,14,High,55.1021,LikingValue,Value,2.3871000000000002,1.521412037,Female,20,100
effortratingclicks,39941,15,Low,12.7653,Liking,Liking,2.0567,1.27724537,Female,20,100
effortratingclicks,39941,15,Low,12.7653,LikingValue,Value,2.4834,1.030324074,Female,20,100
effortratingclicks,39941,16,High,58.5513,Value,Value,2.3089,1.643101852,Female,20,100
effortratingclicks,39941,16,High,58.5513,ValueLiking,Liking,1.3182,1.267199074,Female,20,100
effortratingclicks,39941,17,Low,11.0177,Value,Value,4.1238,1.864097222,Female,20,100
effortratingclicks,39941,17,Low,11.0177,ValueLiking,Liking,1.3686,2.204537037,Female,20,100
effortratingclicks,39941,18,Medium,27.4006,Liking,Liking,4.738,2.190740741,Female,20,100
effortratingclicks,39941,18,Medium,27.4006,LikingValue,Value,1.002,1.775416667,Female,20,100
effortratingclicks,34475,1,Low,18.936,Value,Value,5.2905,1.970601852,Female,22,140
effortratingclicks,34475,1,Low,18.936,ValueLiking,Liking,4.3827,3.91962963,Female,22,140
effortratingclicks,34475,2,Medium,32.2337,Liking,Liking,6.2683,1.977384259,Female,22,140
effortratingclicks,34475,2,Medium,32.2337,LikingValue,Value,2.9212,1.475092593,Female,22,140
effortratingclicks,34475,3,High,78.369,Value,Value,2.4031,3.006828704,Female,22,140
effortratingclicks,34475,3,High,78.369,ValueLiking,Liking,3.5521,4.020416667,Female,22,140
effortratingclicks,34475,4,Low,9.8667,Value,Value,3.8338,1.079050926,Female,22,140
effortratingclicks,34475,4,Low,9.8667,ValueLiking,Liking,3.4009,4.007800926,Female,22,140
effortratingclicks,34475,5,High,53.1354,Value,Value,2.4402,3.008287037,Female,22,140
effortratingclicks,34475,5,High,53.1354,ValueLiking,Liking,8.787,3.217986111,Female,22,140
effortratingclicks,34475,6,Medium,29.735,Liking,Liking,8.9206,3.519236111,Female,22,140
effortratingclicks,34475,6,Medium,29.735,LikingValue,Value,4.0534,1.185694444,Female,22,140
effortratingclicks,34475,7,High,58.037,Liking,Liking,2.0192,3.960393519,Female,22,140
effortratingclicks,34475,7,High,58.037,LikingValue,Value,1.0689,3.483472222,Female,22,140
effortratingclicks,34475,8,Medium,36.4535,Liking,Liking,3.8015,4.95287037,Female,22,140
effortratingclicks,34475,8,Medium,36.4535,LikingValue,Value,5.4838,2.028032407,Female,22,140
effortratingclicks,34475,9,Low,11.3521,Value,Value,5.9173,4.034074074,Female,22,140
effortratingclicks,34475,9,Low,11.3521,ValueLiking,Liking,1.105,4.95837963,Female,22,140
effortratingclicks,34475,10,Medium,32.0043,Value,Value,3.1183,4.016550926,Female,22,140
effortratingclicks,34475,10,Medium,32.0043,ValueLiking,Liking,2.9866,2.488726852,Female,22,140
effortratingclicks,34475,11,Low,11.1864,Liking,Liking,2.9012,4.959305556,Female,22,140
effortratingclicks,34475,11,Low,11.1864,LikingValue,Value,5.0314,1.514907407,Female,22,140
effortratingclicks,34475,12,High,65.1839,Value,Value,3.791,3.023703704,Female,22,140
effortratingclicks,34475,12,High,65.1839,ValueLiking,Liking,4.3695,2.028888889,Female,22,140
effortratingclicks,34475,13,Medium,29.2005,Liking,Liking,2.8002,1.020509259,Female,22,140
effortratingclicks,34475,13,Medium,29.2005,LikingValue,Value,0.7879,1.017847222,Female,22,140
effortratingclicks,34475,14,High,55.9348,Value,Value,3.57,2.487615741,Female,22,140
effortratingclicks,34475,14,High,55.9348,ValueLiking,Liking,1.0853,1.965601852,Female,22,140
effortratingclicks,34475,15,Low,10.0021,Value,Value,5.5175,2.034907407,Female,22,140
effortratingclicks,34475,15,Low,10.0021,ValueLiking,Liking,1.9702,4.970115741,Female,22,140
effortratingclicks,34475,16,High,58.404,Value,Value,3.0569,3.973796296,Female,22,140
effortratingclicks,34475,16,High,58.404,ValueLiking,Liking,4.2037,3.537986111,Female,22,140
effortratingclicks,34475,17,Low,10.7004,Value,Value,3.8032,2.579953704,Female,22,140
effortratingclicks,34475,17,Low,10.7004,ValueLiking,Liking,0.702,1.041157407,Female,22,140
effortratingclicks,34475,18,Medium,26.9026,Liking,Liking,2.7532,1.006828704,Female,22,140
effortratingclicks,34475,18,Medium,26.9026,LikingValue,Value,1.2871,1.170717593,Female,22,140
effortratingclicks,28780,1,Low,21.307,Liking,Liking,6.3799,2.969132306,Other,22,213
effortratingclicks,28780,1,Low,21.307,LikingValue,Value,4.8308,1.960233652,Other,22,213
effortratingclicks,28780,2,Medium,27.0215,Liking,Liking,3.04,3.951140408,Other,22,213
effortratingclicks,28780,2,Medium,27.0215,LikingValue,Value,1.7401,2.996554543,Other,22,213
effortratingclicks,28780,3,High,74.286,Value,Value,3.2235,4.98302228,Other,22,213
effortratingclicks,28780,3,High,74.286,ValueLiking,Liking,3.3545,3.010236907,Other,22,213
effortratingclicks,28780,4,Low,10.5209,Value,Value,5.1333,4.981158131,Other,22,213
effortratingclicks,28780,4,Low,10.5209,ValueLiking,Liking,2.14,1.99926794,Other,22,213
effortratingclicks,28780,5,High,61.7532,Value,Value,3.5908,2.938263889,Other,22,213
effortratingclicks,28780,5,High,61.7532,ValueLiking,Liking,2.4078,3.005415582,Other,22,213
effortratingclicks,28780,6,Medium,32.9877,Liking,Liking,2.4701,2.963133319,Other,22,213
effortratingclicks,28780,6,Medium,32.9877,LikingValue,Value,0.7914,4.006988571,Other,22,213
effortratingclicks,28780,7,High,73.5524,Liking,Liking,2.041,2.981976635,Other,22,213
effortratingclicks,28780,7,High,73.5524,LikingValue,Value,3.45,4.972846499,Other,22,213
effortratingclicks,28780,8,Medium,28.1755,Value,Value,2.4538,4.944660735,Other,22,213
effortratingclicks,28780,8,Medium,28.1755,ValueLiking,Liking,1.2589,3.038802445,Other,22,213
effortratingclicks,28780,9,Low,11.8375,Liking,Liking,2.1906,2.030045211,Other,22,213
effortratingclicks,28780,9,Low,11.8375,LikingValue,Value,1.091,4.021719112,Other,22,213
effortratingclicks,28780,10,Medium,34.6222,Liking,Liking,8.9967,2.071028284,Other,22,213
effortratingclicks,28780,10,Medium,34.6222,LikingValue,Value,3.258,4.989285301,Other,22,213
effortratingclicks,28780,11,Low,11.773,Value,Value,3.2266,4.993679109,Other,22,213
effortratingclicks,28780,11,Low,11.773,ValueLiking,Liking,2.1899,2.97513708,Other,22,213
effortratingclicks,28780,12,High,60.5539,Liking,Liking,5.2522,3.991570457,Other,22,213
effortratingclicks,28780,12,High,60.5539,LikingValue,Value,1.8403,4.986563947,Other,22,213
effortratingclicks,28780,13,Medium,25.8715,Value,Value,2.492,2.932454427,Other,22,213
effortratingclicks,28780,13,Medium,25.8715,ValueLiking,Liking,1.1246,3.935095848,Other,22,213
effortratingclicks,28780,14,High,59.703,Liking,Liking,3.0583,3.939806858,Other,22,213
effortratingclicks,28780,14,High,59.703,LikingValue,Value,0.7565,4.098884187,Other,22,213
effortratingclicks,28780,15,Low,15.8871,Liking,Liking,4.0997,3.988840061,Other,22,213
effortratingclicks,28780,15,Low,15.8871,LikingValue,Value,2.9408,2.950249204,Other,22,213
effortratingclicks,28780,16,High,67.2031,Value,Value,4.4015,4.941238426,Other,22,213
effortratingclicks,28780,16,High,67.2031,ValueLiking,Liking,1.2574,3.010475984,Other,22,213
effortratingclicks,28780,17,Low,11.987,Liking,Liking,1.9597,3.03163303,Other,22,213
effortratingclicks,28780,17,Low,11.987,LikingValue,Value,1.1606,3.563433521,Other,22,213
effortratingclicks,28780,18,Medium,35.2872,Value,Value,5.6202,3.964334129,Other,22,213
effortratingclicks,28780,18,Medium,35.2872,ValueLiking,Liking,2.2075,2.964343895,Other,22,213
effortratingclicks,34201,1,Low,18.3986,Value,Value,7.043,1.098171296,Female,21,239
effortratingclicks,34201,1,Low,18.3986,ValueLiking,Liking,5.2534,1.039930556,Female,21,239
effortratingclicks,34201,2,Medium,48.938,Value,Value,2.9845,1.508402778,Female,21,239
effortratingclicks,34201,2,Medium,48.938,ValueLiking,Liking,1.7935,1.344097222,Female,21,239
effortratingclicks,34201,3,High,59.3382,Liking,Liking,7.0943,1.876643519,Female,21,239
effortratingclicks,34201,3,High,59.3382,LikingValue,Value,2.8425,3.894907407,Female,21,239
effortratingclicks,34201,4,Low,12.8553,Value,Value,4.9186,2.279699074,Female,21,239
effortratingclicks,34201,4,Low,12.8553,ValueLiking,Liking,4.3218,2.358819444,Female,21,239
effortratingclicks,34201,5,High,58.1866,Liking,Liking,5.5508,4.053958333,Female,21,239
effortratingclicks,34201,5,High,58.1866,LikingValue,Value,2.3412,3.966597222,Female,21,239
effortratingclicks,34201,6,Medium,29.3018,Liking,Liking,3.209,2.281134259,Female,21,239
effortratingclicks,34201,6,Medium,29.3018,LikingValue,Value,8.0582,3.262638889,Female,21,239
effortratingclicks,34201,7,High,61.6711,Liking,Liking,13.5369,1.903518519,Female,21,239
effortratingclicks,34201,7,High,61.6711,LikingValue,Value,3.9929,1.006435185,Female,21,239
effortratingclicks,34201,8,Medium,26.82,Value,Value,2.4897,4.227777778,Female,21,239
effortratingclicks,34201,8,Medium,26.82,ValueLiking,Liking,1.8614,4.645509259,Female,21,239
effortratingclicks,34201,9,Low,9.2722,Value,Value,4.5284,3.054675926,Female,21,239
effortratingclicks,34201,9,Low,9.2722,ValueLiking,Liking,4.0209,2.589791667,Female,21,239
effortratingclicks,34201,10,Medium,26.6879,Value,Value,1.6403,1.249976852,Female,21,239
effortratingclicks,34201,10,Medium,26.6879,ValueLiking,Liking,5.0557,3.596342593,Female,21,239
effortratingclicks,34201,11,Low,11.1543,Liking,Liking,4.5258,3.621342593,Female,21,239
effortratingclicks,34201,11,Low,11.1543,LikingValue,Value,0.9391,1.373958333,Female,21,239
