experiment_name,id,attention_check1,attention_check2,block,trial,order,condition,effort_level,component,rating,rt
buysell_within2,52769,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,16,2.6783
buysell_within2,52769,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,3,2.6951
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,7,3.6465
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,16,2.014
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,4,2.3282
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,15,3.0963
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,5,2.1452
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,16,4.1442
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,15,3.3134
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,2,2.1445
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,15,1.1625
buysell_within2,52769,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,3,1.6449
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Meaning,7,6.8109
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Mental,19,3.5949
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,8,2.9964
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Physical,19,1.9462
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Effort,19,3.7623
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Efficient,13,2.5966
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Temporal,8,1.8803
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Depend,19,6.8118
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Performance,6,3.5293
buysell_within2,52769,1,1,taskload,21,SellerBuyer,NA,High,Frustration,16,2.6445
buysell_within2,52831,1,2,main,1,BuyerSeller,Buyer,Low,NA,1,4.5889
buysell_within2,52831,1,2,main,2,BuyerSeller,Buyer,Medium,NA,1,3.511
buysell_within2,52831,1,2,main,3,BuyerSeller,Buyer,High,NA,1.498842593,2.2095
buysell_within2,52831,1,2,main,4,BuyerSeller,Buyer,Low,NA,1.989907407,2.3451
buysell_within2,52831,1,2,main,5,BuyerSeller,Buyer,High,NA,1.149652778,1.7635
buysell_within2,52831,1,2,main,6,BuyerSeller,Buyer,Medium,NA,1.933449074,1.4958
buysell_within2,52831,1,2,main,7,BuyerSeller,Buyer,High,NA,1.650393519,2.9946
buysell_within2,52831,1,2,main,8,BuyerSeller,Buyer,Medium,NA,1.291435185,4.6125
buysell_within2,52831,1,2,main,9,BuyerSeller,Buyer,Low,NA,2.935115741,1.115
buysell_within2,52831,1,2,main,10,BuyerSeller,Seller,Medium,NA,2.985115741,2.8613
buysell_within2,52831,1,2,main,11,BuyerSeller,Seller,Low,NA,2.469282407,2.1278
buysell_within2,52831,1,2,main,12,BuyerSeller,Seller,High,NA,2.284953704,3.2975
buysell_within2,52831,1,2,main,13,BuyerSeller,Seller,Medium,NA,3.552569444,1.5963
buysell_within2,52831,1,2,main,14,BuyerSeller,Seller,High,NA,1.84037037,6.3792
buysell_within2,52831,1,2,main,15,BuyerSeller,Seller,Low,NA,3.036435185,1.2454
buysell_within2,52831,1,2,main,16,BuyerSeller,Seller,High,NA,2.474166667,2.295
buysell_within2,52831,1,2,main,17,BuyerSeller,Seller,Low,NA,2.525208333,1.5797
buysell_within2,52831,1,2,main,18,BuyerSeller,Seller,Medium,NA,1,2.6799
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Mental,3,4.9068
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,15,3.0618
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,3,4.5113
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,11,2.9948
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Effort,7,3.0453
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,7,1.9629
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Performance,5,5.5287
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Meaning,8,3.9286
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Depend,21,5.3121
buysell_within2,52831,1,2,taskload,19,BuyerSeller,NA,Low,Physical,2,4.1953
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,21,3.5116
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,6,2.1142
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,2,1.6284
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,4,4.9613
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,5,1.6457
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,11,1.8643
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,17,4.1798
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,4,5.4626
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,4,3.1112
buysell_within2,52831,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,1,4.2437
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Mental,4,2.51
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Efficient,12,1.6614
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Effort,4,2.2629
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Frustration,19,2.5141
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Meaning,5,2.4977
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Temporal,2,2.5772
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,3,2.5355
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Performance,1,2.3269
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Physical,2,2.0445
buysell_within2,52831,1,2,taskload,21,BuyerSeller,NA,High,Depend,21,1.948
buysell_within2,52862,1,1,main,1,SellerBuyer,Seller,Low,NA,1.94474537,3.0675
buysell_within2,52862,1,1,main,2,SellerBuyer,Seller,Medium,NA,2.616574074,2.2145
buysell_within2,52862,1,1,main,3,SellerBuyer,Seller,High,NA,1.519212963,3.0513
buysell_within2,52862,1,1,main,4,SellerBuyer,Seller,Low,NA,2.694490741,5.031
buysell_within2,52862,1,1,main,5,SellerBuyer,Seller,High,NA,2.010555556,8.5722
buysell_within2,52862,1,1,main,6,SellerBuyer,Seller,Medium,NA,1.797314815,3.1969
buysell_within2,52862,1,1,main,7,SellerBuyer,Seller,High,NA,2.472800926,1.9475
buysell_within2,52862,1,1,main,8,SellerBuyer,Seller,Medium,NA,1.470625,2.4065
buysell_within2,52862,1,1,main,9,SellerBuyer,Seller,Low,NA,3.226944444,1.1625
buysell_within2,52862,1,1,main,10,SellerBuyer,Buyer,Medium,NA,2.407893519,3.3783
buysell_within2,52862,1,1,main,11,SellerBuyer,Buyer,Low,NA,3.812384259,0.8134
buysell_within2,52862,1,1,main,12,SellerBuyer,Buyer,High,NA,2.017083333,1.6469
buysell_within2,52862,1,1,main,13,SellerBuyer,Buyer,Medium,NA,2.493587963,4.1729
buysell_within2,52862,1,1,main,14,SellerBuyer,Buyer,High,NA,1.439166667,5.9794
buysell_within2,52862,1,1,main,15,SellerBuyer,Buyer,Low,NA,2.435231481,0.9291
buysell_within2,52862,1,1,main,16,SellerBuyer,Buyer,High,NA,3.279606481,2.8298
buysell_within2,52862,1,1,main,17,SellerBuyer,Buyer,Low,NA,1.554050926,2.6806
buysell_within2,52862,1,1,main,18,SellerBuyer,Buyer,Medium,NA,2.080949074,2.4194
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Effort,8,6.5218
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Mental,7,3.6435
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,5,3.3362
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Depend,14,5.0028
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,17,4.4948
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,6,2.3797
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Physical,4,2.9686
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,7,2.4292
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,7,3.579
buysell_within2,52862,1,1,taskload,19,SellerBuyer,NA,Low,Performance,3,5.3954
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,5,6.2281
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,12,3.9801
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,2,3.0184
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,4,2.1945
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,1,4.1694
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,2,4.9036
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,21,6.1782
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,21,3.3371
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,13,1.8875
buysell_within2,52862,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,6,3.2018
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Temporal,2,2.8011
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Frustration,19,3.545
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Meaning,6,2.2353
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Depend,21,3.5788
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Effort,20,5.4567
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Efficient,6,5.1886
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,4,1.7683
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Performance,1,2.4397
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Mental,7,3.2021
buysell_within2,52862,1,1,taskload,21,SellerBuyer,NA,High,Physical,18,5.113
buysell_within2,52921,1,2,main,1,BuyerSeller,Buyer,Low,NA,1.071360993,7.7568
buysell_within2,52921,1,2,main,2,BuyerSeller,Buyer,Medium,NA,2.503438032,9.3123
buysell_within2,52921,1,2,main,3,BuyerSeller,Buyer,High,NA,3.840297467,8.1375
buysell_within2,52921,1,2,main,4,BuyerSeller,Buyer,Low,NA,3.981219775,4.3912
buysell_within2,52921,1,2,main,5,BuyerSeller,Buyer,High,NA,1.600772339,8.8906
buysell_within2,52921,1,2,main,6,BuyerSeller,Buyer,Medium,NA,2.632934484,4.9504
buysell_within2,52921,1,2,main,7,BuyerSeller,Buyer,High,NA,2.054009921,7.3567
buysell_within2,52921,1,2,main,8,BuyerSeller,Buyer,Medium,NA,2.511055696,4.1406
buysell_within2,52921,1,2,main,9,BuyerSeller,Buyer,Low,NA,3.847914811,2.6044
buysell_within2,52921,1,2,main,10,BuyerSeller,Seller,Medium,NA,2.648169492,11.3839
buysell_within2,52921,1,2,main,11,BuyerSeller,Seller,Low,NA,3.889811324,8.7625
buysell_within2,52921,1,2,main,12,BuyerSeller,Seller,High,NA,5,3.5279
buysell_within2,52921,1,2,main,13,BuyerSeller,Seller,Medium,NA,3.025232352,7.1587
buysell_within2,52921,1,2,main,14,BuyerSeller,Seller,High,NA,4.769624025,3.1072
buysell_within2,52921,1,2,main,15,BuyerSeller,Seller,Low,NA,2.381559244,6.8123
buysell_within2,52921,1,2,main,16,BuyerSeller,Seller,High,NA,3.284224937,6.7516
buysell_within2,52921,1,2,main,17,BuyerSeller,Seller,Low,NA,2.480585999,5.4351
buysell_within2,52921,1,2,main,18,BuyerSeller,Seller,Medium,NA,1.673138229,2.7897
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Effort,3,8.2164
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,18,9.3001
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Performance,1,6.3243
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Depend,13,11.144
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,11,8.8992
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Physical,1,2.7399
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Meaning,7,5.4939
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,21,3.3358
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,1,3.3476
buysell_within2,52921,1,2,taskload,19,BuyerSeller,NA,Low,Mental,1,2.3258
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,10,7.3597
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,13,4.3614
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,15,4.8356
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,14,4.4673
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,19,5.1981
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,8,10.8143
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,4,7.9176
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,15,4.8258
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,6,5.6026
buysell_within2,52921,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,13,5.4684
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Mental,14,4.5589
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Meaning,9,7.1352
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Frustration,15,3.326
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Performance,3,7.4198
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Temporal,5,7.4984
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Depend,16,4.0795
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,3,3.6786
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Physical,14,2.645
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Efficient,6,2.3367
buysell_within2,52921,1,2,taskload,21,BuyerSeller,NA,High,Effort,16,5.8506
buysell_within2,52951,1,1,main,1,SellerBuyer,Seller,Low,NA,4.532407407,10.8721
buysell_within2,52951,1,1,main,2,SellerBuyer,Seller,Medium,NA,3.928703704,5.079
buysell_within2,52951,1,1,main,3,SellerBuyer,Seller,High,NA,5,4.8445
buysell_within2,52951,1,1,main,4,SellerBuyer,Seller,Low,NA,3.368356481,4.3111
buysell_within2,52951,1,1,main,5,SellerBuyer,Seller,High,NA,5,1.7358
buysell_within2,52951,1,1,main,6,SellerBuyer,Seller,Medium,NA,4.092222222,3.5467
buysell_within2,52951,1,1,main,7,SellerBuyer,Seller,High,NA,4.535185185,3.4464
buysell_within2,52951,1,1,main,8,SellerBuyer,Seller,Medium,NA,3.350115741,3.2476
buysell_within2,52951,1,1,main,9,SellerBuyer,Seller,Low,NA,2.611018519,2.212
buysell_within2,52951,1,1,main,10,SellerBuyer,Buyer,Medium,NA,3.536944444,10.4131
buysell_within2,52951,1,1,main,11,SellerBuyer,Buyer,Low,NA,1.587013889,3.4472
buysell_within2,52951,1,1,main,12,SellerBuyer,Buyer,High,NA,3.549513889,2.8284
buysell_within2,52951,1,1,main,13,SellerBuyer,Buyer,Medium,NA,1.680625,3.4592
buysell_within2,52951,1,1,main,14,SellerBuyer,Buyer,High,NA,2.414930556,3.2454
buysell_within2,52951,1,1,main,15,SellerBuyer,Buyer,Low,NA,1.334328704,2.4953
buysell_within2,52951,1,1,main,16,SellerBuyer,Buyer,High,NA,3.766643519,6.0797
buysell_within2,52951,1,1,main,17,SellerBuyer,Buyer,Low,NA,1,1.682
buysell_within2,52951,1,1,main,18,SellerBuyer,Buyer,Medium,NA,2.049050926,4.7974
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Mental,4,5.5913
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Effort,3,4.6465
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Performance,1,8.1636
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Meaning,1,8.0777
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Pleasure,11,5.8982
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Efficient,21,2.8794
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Frustration,1,3.7465
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Physical,1,2.0133
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Depend,12,15.1137
buysell_within2,52951,1,1,taskload,19,SellerBuyer,NA,Low,Temporal,16,9.9125
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Frustration,1,7.1118
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Physical,1,1.7636
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Meaning,1,2.1797
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Effort,5,6.4138
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Depend,13,4.6963
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Temporal,14,2.3302
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Performance,1,5.0631
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Pleasure,11,12.5969
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Efficient,21,2.814
buysell_within2,52951,1,1,taskload,20,SellerBuyer,NA,Medium,Mental,1,3.1649
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Effort,8,8.3119
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Performance,1,3.2355
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Frustration,7,2.429
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Pleasure,15,5.2301
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Temporal,4,8.9632
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Physical,14,7.3962
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Mental,16,4.5788
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Meaning,1,3.4624
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Efficient,7,7.231
buysell_within2,52951,1,1,taskload,21,SellerBuyer,NA,High,Depend,14,4.5457
buysell_within2,52982,1,2,main,1,BuyerSeller,Buyer,Low,NA,1,6.9556
buysell_within2,52982,1,2,main,2,BuyerSeller,Buyer,Medium,NA,1,2.3683
buysell_within2,52982,1,2,main,3,BuyerSeller,Buyer,High,NA,1,1.9523
buysell_within2,52982,1,2,main,4,BuyerSeller,Buyer,Low,NA,1,2.6183
buysell_within2,52982,1,2,main,5,BuyerSeller,Buyer,High,NA,1,3.6563
buysell_within2,52982,1,2,main,6,BuyerSeller,Buyer,Medium,NA,1,3.3227
buysell_within2,52982,1,2,main,7,BuyerSeller,Buyer,High,NA,1,17.8212
buysell_within2,52982,1,2,main,8,BuyerSeller,Buyer,Medium,NA,1,17.9696
buysell_within2,52982,1,2,main,9,BuyerSeller,Buyer,Low,NA,1,4.4224
buysell_within2,52982,1,2,main,10,BuyerSeller,Seller,Medium,NA,3.296296296,20.4184
buysell_within2,52982,1,2,main,11,BuyerSeller,Seller,Low,NA,3.809876543,11.1998
buysell_within2,52982,1,2,main,12,BuyerSeller,Seller,High,NA,3.49382716,16.2681
buysell_within2,52982,1,2,main,13,BuyerSeller,Seller,Medium,NA,3.449382716,1.7039
buysell_within2,52982,1,2,main,14,BuyerSeller,Seller,High,NA,2.6,10.5278
buysell_within2,52982,1,2,main,15,BuyerSeller,Seller,Low,NA,3.27654321,1.6512
buysell_within2,52982,1,2,main,16,BuyerSeller,Seller,High,NA,2.501234568,3.103
buysell_within2,52982,1,2,main,17,BuyerSeller,Seller,Low,NA,3.928395062,3.7126
buysell_within2,52982,1,2,main,18,BuyerSeller,Seller,Medium,NA,2.669135802,79.2192
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Pleasure,4,5.3222
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Temporal,4,10.1403
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Mental,4,3.4872
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Performance,3,4.9861
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Depend,15,5.4544
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Physical,4,3.9369
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Frustration,8,4.2096
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Efficient,1,2.8312
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Effort,5,3.6761
buysell_within2,52982,1,2,taskload,19,BuyerSeller,NA,Low,Meaning,4,2.9726
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Depend,6,36.4273
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Pleasure,7,4.138
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Meaning,5,1.5226
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Efficient,12,2.3204
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Effort,3,3.2525
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Temporal,10,1.8861
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Frustration,7,1.3927
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Mental,5,2.5089
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Performance,3,3.1502
buysell_within2,52982,1,2,taskload,20,BuyerSeller,NA,Medium,Physical,2,1.9509
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Meaning,2,28.4159
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Depend,6,3.3025
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Temporal,1,1.5852
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Pleasure,1,1.2002
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Effort,7,2.4015
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Physical,1,1.283
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Frustration,21,1.5027
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Efficient,1,4.3888
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Performance,1,1.7679
buysell_within2,52982,1,2,taskload,21,BuyerSeller,NA,High,Mental,6,1.8361
buysell_within2,53043,1,2,main,1,SellerBuyer,Seller,Low,NA,1,1.2649
buysell_within2,53043,1,2,main,2,SellerBuyer,Seller,Medium,NA,1.984403337,11.8006
buysell_within2,53043,1,2,main,3,SellerBuyer,Seller,High,NA,1.972796518,4.6174
buysell_within2,53043,1,2,main,4,SellerBuyer,Seller,Low,NA,1,5.3274
buysell_within2,53043,1,2,main,5,SellerBuyer,Seller,High,NA,1.970154621,4.8204
buysell_within2,53043,1,2,main,6,SellerBuyer,Seller,Medium,NA,2.01618123,3.0815
buysell_within2,53043,1,2,main,7,SellerBuyer,Seller,High,NA,2.982740022,4.3253
buysell_within2,53043,1,2,main,8,SellerBuyer,Seller,Medium,NA,1,6.8542
buysell_within2,53043,1,2,main,9,SellerBuyer,Seller,Low,NA,1,2.4615
buysell_within2,53043,1,2,main,10,SellerBuyer,Buyer,Medium,NA,1,1.5389
buysell_within2,53043,1,2,main,11,SellerBuyer,Buyer,Low,NA,1,0.8108
buysell_within2,53043,1,2,main,12,SellerBuyer,Buyer,High,NA,1,0.9485
buysell_within2,53043,1,2,main,13,SellerBuyer,Buyer,Medium,NA,1,0.8161
buysell_within2,53043,1,2,main,14,SellerBuyer,Buyer,High,NA,1,1.2273
buysell_within2,53043,1,2,main,15,SellerBuyer,Buyer,Low,NA,1,7.8274
buysell_within2,53043,1,2,main,16,SellerBuyer,Buyer,High,NA,1,2.3628
buysell_within2,53043,1,2,main,17,SellerBuyer,Buyer,Low,NA,1,0.8975
buysell_within2,53043,1,2,main,18,SellerBuyer,Buyer,Medium,NA,1,0.8937
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Performance,1,4.0295
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Frustration,1,3.1901
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Meaning,11,3.6826
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Temporal,1,2.5944
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Efficient,21,20.9085
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Mental,1,1.4974
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Effort,6,3.9957
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Depend,16,4.3981
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Pleasure,6,4.3595
buysell_within2,53043,1,2,taskload,19,SellerBuyer,NA,Low,Physical,1,2.0665
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Temporal,1,2.5287
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Performance,1,2.0374
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Meaning,1,3.3922
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Depend,18,27.3296
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Efficient,17,18.0638
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Frustration,5,26.2426
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Pleasure,6,1.2208
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Mental,2,1.2528
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Physical,1,1.1958
buysell_within2,53043,1,2,taskload,20,SellerBuyer,NA,Medium,Effort,2,62.1441
buysell_within2,53043,1,2,taskload,21,SellerBuyer,NA,High,Mental,4,9.9757
buysell_within2,53043,1,2,taskload,21,SellerBuyer,NA,High,Meaning,6,0.9162
buysell_within2,53043,1,2,taskload,21,SellerBuyer,NA,High,Efficient,18,2.3024
buysell_within2,53043,1,2,taskload,21,SellerBuyer,NA,High,Effort,4,0.8931
