experiment_name,id,trial,condition,effort_level,rating,rt,gender,age,belief_liking,belief_value,profile,score_diff,score_weighted,score_slope
ratingclicks_within,49771,2,Liking,Medium,2.90617284,1.4125,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,3,Liking,High,1,3.0451,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,4,Liking,Low,4.555555556,4.7513,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,5,Liking,High,1,2.3721,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,6,Liking,Medium,3.686419753,3.2719,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,7,Liking,High,1,2.8884,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,8,Liking,Medium,3.809876543,2.404,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,9,Liking,Low,3.138271605,14.4463,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,10,Value,Medium,4.308641975,9.5831,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,11,Value,Low,3.95308642,13.4613,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,12,Value,High,3.133333333,2.6636,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,13,Value,Medium,2.886419753,2.628,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,14,Value,High,4.04691358,0.7091,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,15,Value,Low,3.755555556,7.7564,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,16,Value,High,3.888888889,6.004,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,17,Value,Low,3.938271605,0.8028,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49771,18,Value,Medium,3.918518519,2.0011,Female,21,No Difference,No Difference,Mixed,0,0,-6.280369834735103e-16
ratingclicks_within,49804,1,Liking,Low,3.636666667,5.2315,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,2,Liking,Medium,3.98,5.3985,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,3,Liking,High,3.265477959,7.2011,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,4,Liking,Low,4.458147598,5.2482,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,5,Liking,High,3.538880634,6.9047,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,6,Liking,Medium,3.416047548,9.6594,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,7,Liking,High,3.665676077,4.4875,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,8,Liking,Medium,4.137196632,8.189,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,9,Liking,Low,3.285289747,6.0596,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,10,Value,Medium,2.750371471,5.984,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,11,Value,Low,3.206042595,5.1722,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,12,Value,High,3.586428925,3.2033,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,13,Value,Medium,3.606240713,7.3564,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,14,Value,High,4.493808816,8.0066,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,15,Value,Low,3.582466568,3.2553,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,16,Value,High,4.208519069,3.1435,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,17,Value,Low,3.289252105,6.8061,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49804,18,Value,Medium,3.736998514,13.8385,Female,19,More,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,49846,1,Value,Low,5,3.1678,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,2,Value,Medium,4.016146394,1.1755,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,3,Value,High,4.532831001,2.6517,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,4,Value,Low,3.401865806,2.5758,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,5,Value,High,4.016146394,13.0885,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,6,Value,Medium,3.03444564,1.0833,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,7,Value,High,4.595981342,2.4492,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,8,Value,Medium,3.465016146,2.377,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,9,Value,Low,2.443128812,0.8334,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,10,Liking,Medium,3.430570506,5.4531,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,11,Liking,Low,3.918550413,2.4065,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,12,Liking,High,1.036598493,2.1787,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,13,Liking,Medium,2.397201292,2.2268,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,14,Liking,High,1.627915321,1.9818,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,15,Liking,Low,3.975959813,1.2035,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,16,Liking,High,1.501614639,3.1308,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,17,Liking,Low,4.383566559,1.0239,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49846,18,Liking,Medium,2.540724794,11.6624,Male,21,More,More,Mixed,-3,-1.5,-1.5000000000000009
ratingclicks_within,49929,1,Value,Low,2.52,8.325,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,2,Value,Medium,4,7.199,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,3,Value,High,3.513333333,4.498,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,4,Value,Low,2.993333333,4.722,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,5,Value,High,4.14,2.733,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,6,Value,Medium,4.18,1.867,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,7,Value,High,4.466666667,3.999,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,8,Value,Medium,2.986666667,4.587,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,9,Value,Low,3.006666667,4.952,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,10,Liking,Medium,2.48,4.719,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,11,Liking,Low,3.833333333,3.834,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,12,Liking,High,1.48,3.633,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,13,Liking,Medium,2.5,1.765,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,14,Liking,High,3.846666667,7.5,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,15,Liking,Low,2.813333333,6.566,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,16,Liking,High,3.66,4.201,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,17,Liking,Low,2.073333333,2.417,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49929,18,Liking,Medium,2.633333333,1.85,Female,21,More,More,Mixed,0,0,-3.1401849173675514e-15
ratingclicks_within,49934,1,Value,Low,1.814814815,4.619,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,2,Value,Medium,1.838518519,3.839,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,3,Value,High,2.431111111,1.481,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,4,Value,Low,4.647407407,2.408,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,5,Value,High,2.703703704,1.577,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,6,Value,Medium,2.952592593,3.439,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,7,Value,High,2.573333333,2.729,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,8,Value,Medium,2.437037037,2.246,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,9,Value,Low,3.077037037,2.182,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,10,Liking,Medium,3,3.256,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,11,Liking,Low,2.508148148,2.392,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,12,Liking,High,1.797037037,5.416,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,13,Liking,Medium,3.16,2.348,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,14,Liking,High,3.088888889,2.148,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,15,Liking,Low,3.237037037,2.081,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,16,Liking,High,2.638518519,1.875,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,17,Liking,Low,3.438518519,1.907,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49934,18,Liking,Medium,3.34962963,1.427,Female,20,No Difference,No Difference,Mixed,4,2,1.9999999999999982
ratingclicks_within,49982,1,Liking,Low,2.02334692,5.6905,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,2,Liking,Medium,1.943274457,2.6368,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,3,Liking,High,2.984759964,1.6934,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,4,Liking,Low,2.019655797,1.9018,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,5,Liking,High,2.487567935,2.6817,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,6,Liking,Medium,2.295901268,5.7292,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,7,Liking,High,1.820199275,4.7209,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,8,Liking,Medium,1.902060688,1.7736,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,9,Liking,Low,1.853192935,1.4243,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,10,Value,Medium,1.206884058,4.3903,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,11,Value,Low,1.836345109,3.036,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,12,Value,High,3.095153986,2.4018,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,13,Value,Medium,3.689809783,2.0509,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,14,Value,High,1.748754529,1.4507,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,15,Value,Low,1.502105978,1.3653,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,16,Value,High,1,3.2648,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,17,Value,Low,1.082201087,1.0933,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,49982,18,Value,Medium,2.063564312,1.2465,Female,21,More,More,Increasing,11,5.5,5.499999999999997
ratingclicks_within,50132,1,Liking,Low,1.980246838,4.8465,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,2,Liking,Medium,4.002469287,3.3695,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,3,Liking,High,2.982716125,1.796,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,4,Liking,Low,4.051852003,3.9215,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,5,Liking,High,1,4.3547,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,6,Liking,Medium,2.856790048,3.8825,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,7,Liking,High,2.99753109,8.9241,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,8,Liking,Medium,2.965432249,2.3907,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,9,Liking,Low,1.967901159,3.0128,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,10,Value,Medium,1.99753109,9.8124,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,11,Value,Low,1.009876581,4.3453,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,12,Value,High,4.022222448,4.834,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,13,Value,Medium,1,3.7442,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,14,Value,High,4.014814966,5.5193,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,15,Value,Low,1.980246838,6.4662,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,16,Value,High,1,1.6005,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,17,Value,Low,1,7.1265,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50132,18,Value,Medium,2.962962963,3.2699,Female,29,No Difference,More,Increasing,17,8.5,8.500000000000002
ratingclicks_within,50217,1,Liking,Low,2.421332465,15.971,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,2,Liking,Medium,1.39921875,1.8714,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,3,Liking,High,2.918767361,2.514,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,4,Liking,Low,4.393455584,2.0798,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,5,Liking,High,2.31694987,1.5859,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,6,Liking,Medium,2.408639323,1.614,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,7,Liking,High,1.657376302,1.4148,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,8,Liking,Medium,2.672533275,12.7413,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,9,Liking,Low,3.900537109,1.163,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,10,Value,Medium,1.839160518,6.2461,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,11,Value,Low,3.000121889,2.0508,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,12,Value,High,1.292596752,3.0925,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,13,Value,Medium,1,2.0809,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,14,Value,High,1.320694806,8.102,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,15,Value,Low,1.623371672,1.6281,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,16,Value,High,1.198132234,1.8947,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,17,Value,Low,2.156402633,5.292,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50217,18,Value,Medium,2.397131076,2.791,Female,19,Less,More,Mixed,5,2.5,2.4999999999999973
ratingclicks_within,50236,1,Liking,Low,3.534722222,4.5025,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,2,Liking,Medium,1.659722222,5.3799,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,3,Liking,High,3.555555556,4.3486,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,4,Liking,Low,4.444444444,3.3831,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,5,Liking,High,3.652777778,5.3352,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,6,Liking,Medium,4.326388889,3.9133,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,7,Liking,High,2.354166667,3.3806,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,8,Liking,Medium,3.534722222,2.5354,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,9,Liking,Low,3.708333333,4.878,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,10,Value,Medium,3.277777778,7.6789,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,11,Value,Low,1.777777778,6.283,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,12,Value,High,2.236111111,4.9539,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,13,Value,Medium,2.3125,1.8724,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,14,Value,High,3.805555556,4.9019,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,15,Value,Low,3.770833333,2.5185,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,16,Value,High,3.548611111,4.7542,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,17,Value,Low,1.638888889,4.2499,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50236,18,Value,Medium,4.645833333,2.5412,Female,19,More,More,Increasing,17,8.5,8.500000000000004
ratingclicks_within,50399,1,Liking,Low,3.725925926,4.645,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,2,Liking,Medium,2.254320988,2.627,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,3,Liking,High,2.279012346,2.805,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,4,Liking,Low,3.177777778,2.877,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,5,Liking,High,1.834567901,3.833,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,6,Liking,Medium,2.274074074,1.907,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,7,Liking,High,1.908641975,1.35,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,8,Liking,Medium,3.172839506,1.557,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,9,Liking,Low,3.814814815,2.061,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,10,Value,Medium,4.486419753,4.475,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,11,Value,Low,1.459259259,3.096,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,12,Value,High,1.182716049,2.948,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,13,Value,Medium,2.97037037,3.816,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,14,Value,High,4.634567901,2.982,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,15,Value,Low,5,2.314,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,16,Value,High,1.301234568,1.535,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,17,Value,Low,3.992592593,2.125,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50399,18,Value,Medium,5,3.298,Male,19,More,More,Mixed,16,8,8.000000000000002
ratingclicks_within,50441,1,Value,Low,1.501579767,7.8833,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,2,Value,Medium,2.014632789,2.5335,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,3,Value,High,1.560778103,4.447,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,4,Value,Low,3.49952494,3.3278,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,5,Value,High,2.424088058,5.4135,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,6,Value,Medium,3.484725356,3.9852,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,7,Value,High,3.686986449,2.4128,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,8,Value,Medium,2.868075579,2.859,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,9,Value,Low,4.007644214,2.2228,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,10,Liking,Medium,2.547417481,3.8615,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,11,Liking,Low,2.991405667,1.2634,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,12,Liking,High,2.177428213,2.6721,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,13,Liking,Medium,3.386061352,2.322,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,14,Liking,High,4.13097397,2.5559,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,15,Liking,Low,2.981538834,3.4542,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,16,Liking,High,1.970234037,3.6452,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,17,Liking,Low,3.588322444,1.6896,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50441,18,Liking,Medium,3.395927852,2.2295,Female,19,More,More,Decreasing,-12,-6,-6.000000000000005
ratingclicks_within,50479,1,Value,Low,4.041388889,4.4519,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,2,Value,Medium,2.484236111,2.8438,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,3,Value,High,4.494074074,3.3792,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,4,Value,Low,1.996921296,4.5786,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,5,Value,High,5,1.8788,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,6,Value,Medium,3.520717593,6.2305,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,7,Value,High,4.644074074,2.414,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,8,Value,Medium,2.998587963,3.4117,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,9,Value,Low,1.990462963,1.1475,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,10,Liking,Medium,2.999814815,5.4278,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,11,Liking,Low,4.532662037,4.9775,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,12,Liking,High,3.015648148,2.8118,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,13,Liking,Medium,4.005162037,3.0814,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,14,Liking,High,2.481805556,5.3314,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,15,Liking,Low,3.009398148,4.5459,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,16,Liking,High,2.721550926,6.3466,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,17,Liking,Low,4.00974537,1.8959,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50479,18,Liking,Medium,2.981018519,4.7515,Female,21,More,More,Increasing,4,2,1.9999999999999993
ratingclicks_within,50693,1,Liking,Low,2.021388889,7.2617,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,2,Liking,Medium,1.938935185,3.4246,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,3,Liking,High,2.057615741,2.8743,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,4,Liking,Low,2.026990741,1.8721,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,5,Liking,High,2.009212963,1.424,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,6,Liking,Medium,1.978101852,1.5882,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,7,Liking,High,2.064351852,4.3413,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,8,Liking,Medium,3.572268519,4.4757,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,9,Liking,Low,2.008587963,1.4874,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,10,Value,Medium,1.007060185,6.1037,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
ratingclicks_within,50693,11,Value,Low,1.103263889,3.1895,Female,21,No Difference,More,Decreasing,-1,-0.5,-0.5000000000000012
