experiment_name,id,gender,age,trial,condition,effort_level,rating,rt,belief_liking,belief_value
buysell_within2,53984,Female,20,16,Buyer,High,1.481903393,1.2913,Less,Less
buysell_within2,53984,Female,20,17,Buyer,Low,3.003826678,1.0919,Less,Less
buysell_within2,53984,Female,20,18,Buyer,Medium,1.795577257,2.0901,Less,Less
buysell_within2,54022,Female,21,1,Seller,Low,2.999207428,4.8494,No Difference,More
buysell_within2,54022,Female,21,2,Seller,Medium,4.530140399,4.7948,No Difference,More
buysell_within2,54022,Female,21,3,Seller,High,4.978238225,1.3783,No Difference,More
buysell_within2,54022,Female,21,4,Seller,Low,2.753351449,1.1139,No Difference,More
buysell_within2,54022,Female,21,5,Seller,High,3.9546875,1.4455,No Difference,More
buysell_within2,54022,Female,21,6,Seller,Medium,3.865194746,1.2458,No Difference,More
buysell_within2,54022,Female,21,7,Seller,High,3.595584239,2.1441,No Difference,More
buysell_within2,54022,Female,21,8,Seller,Medium,3.365330616,2.6859,No Difference,More
buysell_within2,54022,Female,21,9,Seller,Low,1.685711051,1.1185,No Difference,More
buysell_within2,54022,Female,21,10,Buyer,Medium,3.045063406,4.2198,No Difference,More
buysell_within2,54022,Female,21,11,Buyer,Low,2.04540308,2.1433,No Difference,More
buysell_within2,54022,Female,21,12,Buyer,High,4.019655797,1.8612,No Difference,More
buysell_within2,54022,Female,21,13,Buyer,Medium,3.049275362,0.8654,No Difference,More
buysell_within2,54022,Female,21,14,Buyer,High,3.117595109,22.5963,No Difference,More
buysell_within2,54022,Female,21,15,Buyer,Low,3.036322464,23.0171,No Difference,More
buysell_within2,54022,Female,21,16,Buyer,High,1.983401268,3.2892,No Difference,More
buysell_within2,54022,Female,21,17,Buyer,Low,2.935303442,0.953,No Difference,More
buysell_within2,54022,Female,21,18,Buyer,Medium,1.998641304,2.2234,No Difference,More
buysell_within2,54075,Female,18,1,Buyer,Low,1.982222154,6.3335,Less,More
buysell_within2,54075,Female,18,2,Buyer,Medium,2.977777778,2.1485,Less,More
buysell_within2,54075,Female,18,3,Buyer,High,3.33777771,2.0482,Less,More
buysell_within2,54075,Female,18,4,Buyer,Low,1,4.2256,Less,More
buysell_within2,54075,Female,18,5,Buyer,High,2.951111179,98.8518,Less,More
buysell_within2,54075,Female,18,6,Buyer,Medium,3.235555691,9.7777,Less,More
buysell_within2,54075,Female,18,7,Buyer,High,2.942222426,3.2312,Less,More
buysell_within2,54075,Female,18,8,Buyer,Medium,2.066666667,6.2845,Less,More
buysell_within2,54075,Female,18,9,Buyer,Low,1.533333333,6.1923,Less,More
buysell_within2,54075,Female,18,10,Seller,Medium,3.440000068,3.6318,Less,More
buysell_within2,54075,Female,18,11,Seller,Low,1.577777778,13.1659,Less,More
buysell_within2,54075,Female,18,12,Seller,High,4.822222222,7.385,Less,More
buysell_within2,54075,Female,18,13,Seller,Medium,4.537778049,2.0347,Less,More
buysell_within2,54075,Female,18,14,Seller,High,4.0044443770000004,4.1941,Less,More
buysell_within2,54075,Female,18,15,Seller,Low,1.417777846,0.8743,Less,More
buysell_within2,54075,Female,18,16,Seller,High,3.733333333,20.7927,Less,More
buysell_within2,54075,Female,18,17,Seller,Low,2.73777771,6.8953,Less,More
buysell_within2,54075,Female,18,18,Seller,Medium,3.248888821,4.4154,Less,More
buysell_within2,54110,Female,20,1,Seller,Low,1.495578704,10.413,Less,More
buysell_within2,54110,Female,20,2,Seller,Medium,1.435092593,6.2953,Less,More
buysell_within2,54110,Female,20,3,Seller,High,2.036365741,3.9535,Less,More
buysell_within2,54110,Female,20,4,Seller,Low,1.602384259,2.9629,Less,More
buysell_within2,54110,Female,20,5,Seller,High,2.512916667,3.5635,Less,More
buysell_within2,54110,Female,20,6,Seller,Medium,1.611134259,2.8637,Less,More
buysell_within2,54110,Female,20,7,Seller,High,2.949791667,3.0307,Less,More
buysell_within2,54110,Female,20,8,Seller,Medium,2.500625,36.7369,Less,More
buysell_within2,54110,Female,20,9,Seller,Low,1.632708333,9.314,Less,More
buysell_within2,54110,Female,20,10,Buyer,Medium,1.667013889,10.7946,Less,More
buysell_within2,54110,Female,20,11,Buyer,Low,1.285763889,1.2464,Less,More
buysell_within2,54110,Female,20,12,Buyer,High,2.530138889,3.9208,Less,More
buysell_within2,54110,Female,20,13,Buyer,Medium,1.827546296,1.6363,Less,More
buysell_within2,54110,Female,20,14,Buyer,High,2.131388889,1.5132,Less,More
buysell_within2,54110,Female,20,15,Buyer,Low,1.539236111,4.2803,Less,More
buysell_within2,54110,Female,20,16,Buyer,High,3.073935185,1.8646,Less,More
buysell_within2,54110,Female,20,17,Buyer,Low,1.476296296,2.5373,Less,More
buysell_within2,54110,Female,20,18,Buyer,Medium,1.972893519,2.2286,Less,More
buysell_within2,54111,Female,21,1,Buyer,Low,1.038538266,4.0088,More,No Difference
buysell_within2,54111,Female,21,2,Buyer,Medium,3.028858361,3.7112,More,No Difference
buysell_within2,54111,Female,21,3,Buyer,High,3.929678999,1.4883,More,No Difference
buysell_within2,54111,Female,21,4,Buyer,Low,5,1.992,More,No Difference
buysell_within2,54111,Female,21,5,Buyer,High,1,5.5207,More,No Difference
buysell_within2,54111,Female,21,6,Buyer,Medium,1,14.824,More,No Difference
buysell_within2,54111,Female,21,7,Buyer,High,1,8.7542,More,No Difference
buysell_within2,54111,Female,21,8,Buyer,Medium,1,2.3713,More,No Difference
buysell_within2,54111,Female,21,9,Buyer,Low,5,3.7787,More,No Difference
buysell_within2,54111,Female,21,10,Seller,Medium,5,1.687,More,No Difference
buysell_within2,54111,Female,21,11,Seller,Low,3.959512151,9.1902,More,No Difference
buysell_within2,54111,Female,21,12,Seller,High,1,3.2768,More,No Difference
buysell_within2,54111,Female,21,13,Seller,Medium,2.134747914,8.2307,More,No Difference
buysell_within2,54111,Female,21,14,Seller,High,1.139417845,4.3513,More,No Difference
buysell_within2,54111,Female,21,15,Seller,Low,1.170747189,1.5546,More,No Difference
buysell_within2,54111,Female,21,16,Seller,High,3.052276025,7.7038,More,No Difference
buysell_within2,54111,Female,21,17,Seller,Low,4.012309576,2.6564,More,No Difference
buysell_within2,54111,Female,21,18,Seller,Medium,1,2.9794,More,No Difference
buysell_within2,54113,Female,18,1,Buyer,Low,3.012817029,7.4139,More,More
buysell_within2,54113,Female,18,2,Buyer,Medium,4.026019022,8.2596,More,More
buysell_within2,54113,Female,18,3,Buyer,High,1.021037138,3.3592,More,More
buysell_within2,54113,Female,18,4,Buyer,Low,1.016168478,2.1776,More,More
buysell_within2,54113,Female,18,5,Buyer,High,1.042685688,2.4783,More,More
buysell_within2,54113,Female,18,6,Buyer,Medium,4.022441123,1.5946,More,More
buysell_within2,54113,Female,18,7,Buyer,High,1.080072464,1.0448,More,More
buysell_within2,54113,Female,18,8,Buyer,Medium,1.024094203,8.2769,More,More
buysell_within2,54113,Female,18,9,Buyer,Low,4.860416667,0.712,More,More
buysell_within2,54113,Female,18,10,Seller,Medium,3.928532609,3.244,More,More
buysell_within2,54113,Female,18,11,Seller,Low,3.068817935,2.4264,More,More
buysell_within2,54113,Female,18,12,Seller,High,2.995471014,1.6275,More,More
buysell_within2,54113,Female,18,13,Seller,Medium,3.878011775,2.2122,More,More
buysell_within2,54113,Female,18,14,Seller,High,4.995697464,0.8778,More,More
buysell_within2,54113,Female,18,15,Seller,Low,1.075339674,0.5623,More,More
buysell_within2,54113,Female,18,16,Seller,High,4.957518116,4.4277,More,More
buysell_within2,54113,Female,18,17,Seller,Low,1.067028986,2.4606,More,More
buysell_within2,54113,Female,18,18,Seller,Medium,2.993251812,0.6279,More,More
buysell_within2,54130,Female,18,1,Seller,Low,2.014619883,44.6915,Less,No Difference
buysell_within2,54130,Female,18,2,Seller,Medium,3.476608187,2.7817,Less,No Difference
buysell_within2,54130,Female,18,3,Seller,High,2.418128655,2.4518,Less,No Difference
buysell_within2,54130,Female,18,4,Seller,Low,2.438596491,4.3094,Less,No Difference
buysell_within2,54130,Female,18,5,Seller,High,3.451229856,4.0501,Less,No Difference
buysell_within2,54130,Female,18,6,Seller,Medium,3.474978796,4.2372,Less,No Difference
buysell_within2,54130,Female,18,7,Seller,High,4.740458015,2.7314,Less,No Difference
buysell_within2,54130,Female,18,8,Seller,Medium,2.799830365,6.8917,Less,No Difference
buysell_within2,54130,Female,18,9,Seller,Low,2.55216285,26.5123,Less,No Difference
buysell_within2,54130,Female,18,10,Buyer,Medium,2.416454623,2.9926,Less,No Difference
buysell_within2,54130,Female,18,11,Buyer,Low,2.521628499,1.7809,Less,No Difference
buysell_within2,54130,Female,18,12,Buyer,High,3.396946565,4.0146,Less,No Difference
buysell_within2,54130,Female,18,13,Buyer,Medium,2.42663274,5.6317,Less,No Difference
buysell_within2,54130,Female,18,14,Buyer,High,1.201865988,2.5833,Less,No Difference
buysell_within2,54130,Female,18,15,Buyer,Low,2.450381679,5.314,Less,No Difference
buysell_within2,54130,Female,18,16,Buyer,High,2.491094148,7.1133,Less,No Difference
buysell_within2,54130,Female,18,17,Buyer,Low,4.021204411,4.1614,Less,No Difference
buysell_within2,54130,Female,18,18,Buyer,Medium,2.558948261,4.7334,Less,No Difference
buysell_within2,54139,Male,18,1,Buyer,Low,2.065300926,1.3562,No Difference,No Difference
buysell_within2,54139,Male,18,2,Buyer,Medium,1.2125,1.1966,No Difference,No Difference
buysell_within2,54139,Male,18,3,Buyer,High,2.958055556,1.1458,No Difference,No Difference
buysell_within2,54139,Male,18,4,Buyer,Low,1.616458333,1.0462,No Difference,No Difference
buysell_within2,54139,Male,18,5,Buyer,High,2.141342593,0.9611,No Difference,No Difference
buysell_within2,54139,Male,18,6,Buyer,Medium,1.842175926,4.9632,No Difference,No Difference
buysell_within2,54139,Male,18,7,Buyer,High,1.523958333,1.0958,No Difference,No Difference
buysell_within2,54139,Male,18,8,Buyer,Medium,1.387962963,0.965,No Difference,No Difference
buysell_within2,54139,Male,18,9,Buyer,Low,1.364814815,1.0806,No Difference,No Difference
buysell_within2,54139,Male,18,10,Seller,Medium,4.99212963,1.796,No Difference,No Difference
buysell_within2,54139,Male,18,11,Seller,Low,4.991597222,1.1982,No Difference,No Difference
buysell_within2,54139,Male,18,12,Seller,High,4.825983643,63.8148,No Difference,No Difference
buysell_within2,54139,Male,18,13,Seller,Medium,4.881714191,1.5966,No Difference,No Difference
buysell_within2,54139,Male,18,14,Seller,High,4.948441645,1.6954,No Difference,No Difference
buysell_within2,54139,Male,18,15,Seller,Low,4.873784262,0.546,No Difference,No Difference
buysell_within2,54139,Male,18,16,Seller,High,4.930509505,5.731,No Difference,No Difference
buysell_within2,54139,Male,18,17,Seller,Low,4.744777851,1.131,No Difference,No Difference
buysell_within2,54139,Male,18,18,Seller,Medium,4.942777409,1.2794,No Difference,No Difference
buysell_within2,54172,Male,19,1,Seller,Low,3.014858907,17.3295,Less,More
buysell_within2,54172,Male,19,2,Seller,Medium,5,3.9038,Less,More
buysell_within2,54172,Male,19,3,Seller,High,5,1.6859,Less,More
buysell_within2,54172,Male,19,4,Seller,Low,1.503395062,10.3504,Less,More
buysell_within2,54172,Male,19,5,Seller,High,5,4.4699,Less,More
buysell_within2,54172,Male,19,6,Seller,Medium,2.738315697,3.1628,Less,More
buysell_within2,54172,Male,19,7,Seller,High,5,1.0542,Less,More
buysell_within2,54172,Male,19,8,Seller,Medium,1.674669312,2.8527,Less,More
buysell_within2,54172,Male,19,9,Seller,Low,1,0.8765,Less,More
buysell_within2,54172,Male,19,10,Buyer,Medium,3.574801587,7.8556,Less,More
buysell_within2,54172,Male,19,11,Buyer,Low,4.449316578,14.1347,Less,More
buysell_within2,54172,Male,19,12,Buyer,High,5,0.8949,Less,More
buysell_within2,54172,Male,19,13,Buyer,Medium,3.647398589,3.2944,Less,More
buysell_within2,54172,Male,19,14,Buyer,High,4.71457231,2.0019,Less,More
buysell_within2,54172,Male,19,15,Buyer,Low,1.251190476,2.3396,Less,More
buysell_within2,54172,Male,19,16,Buyer,High,5,0.7471,Less,More
buysell_within2,54172,Male,19,17,Buyer,Low,1.642328042,3.5548,Less,More
buysell_within2,54172,Male,19,18,Buyer,Medium,3.20787037,1.9817,Less,More
buysell_within2,54175,Female,19,1,Buyer,Low,1.02875,9.5711,Less,More
buysell_within2,54175,Female,19,2,Buyer,Medium,1.003032407,3.9268,Less,More
buysell_within2,54175,Female,19,3,Buyer,High,1.049490741,4.0202,Less,More
buysell_within2,54175,Female,19,4,Buyer,Low,1.030578704,5.5593,Less,More
buysell_within2,54175,Female,19,5,Buyer,High,1.001388889,4.7866,Less,More
buysell_within2,54175,Female,19,6,Buyer,Medium,1.010625,1.887,Less,More
buysell_within2,54175,Female,19,7,Buyer,High,4.073865741,6.7538,Less,More
buysell_within2,54175,Female,19,8,Buyer,Medium,2.049212963,4.2454,Less,More
buysell_within2,54175,Female,19,9,Buyer,Low,3.012546296,1.7458,Less,More
buysell_within2,54175,Female,19,10,Seller,Medium,2.929097222,6.4014,Less,More
buysell_within2,54175,Female,19,11,Seller,Low,3.02400463,2.4119,Less,More
buysell_within2,54175,Female,19,12,Seller,High,2.952962963,2.1965,Less,More
buysell_within2,54175,Female,19,13,Seller,Medium,3.959305556,1.6453,Less,More
buysell_within2,54175,Female,19,14,Seller,High,1.997314815,3.9879,Less,More
buysell_within2,54175,Female,19,15,Seller,Low,1.999722222,2.5701,Less,More
buysell_within2,54175,Female,19,16,Seller,High,3.968611111,1.5205,Less,More
buysell_within2,54175,Female,19,17,Seller,Low,2.051898148,1.6968,Less,More
buysell_within2,54175,Female,19,18,Seller,Medium,1,1.7228,Less,More
buysell_within2,54216,Female,18,1,Seller,Low,5,4.848,More,More
buysell_within2,54216,Female,18,2,Seller,Medium,4.540740741,2.046,More,More
buysell_within2,54216,Female,18,3,Seller,High,5,1.652,More,More
buysell_within2,54216,Female,18,4,Seller,Low,1.506666667,2.261,More,More
buysell_within2,54216,Female,18,5,Seller,High,3.272592593,1.597,More,More
buysell_within2,54216,Female,18,6,Seller,Medium,2.324444444,2.288,More,More
buysell_within2,54216,Female,18,7,Seller,High,3.971851852,3.158,More,More
buysell_within2,54216,Female,18,8,Seller,Medium,1.459259259,3.213,More,More
buysell_within2,54216,Female,18,9,Seller,Low,1.127407407,2.096,More,More
buysell_within2,54216,Female,18,10,Buyer,Medium,1.921481481,4.461,More,More
buysell_within2,54216,Female,18,11,Buyer,Low,1.299259259,2.458,More,More
buysell_within2,54216,Female,18,12,Buyer,High,4.291851852,2.976,More,More
buysell_within2,54216,Female,18,13,Buyer,Medium,2.828148148,5.515,More,More
buysell_within2,54216,Female,18,14,Buyer,High,2.502222222,14.226,More,More
buysell_within2,54216,Female,18,15,Buyer,Low,1.26962963,2.009,More,More
buysell_within2,54216,Female,18,16,Buyer,High,3.604444444,3.207,More,More
buysell_within2,54216,Female,18,17,Buyer,Low,2.081481481,11.622,More,More
buysell_within2,54216,Female,18,18,Buyer,Medium,2.656296296,1.851,More,More
buysell_within2,54249,Male,20,1,Seller,Low,2.007407407,7.2599,More,More
buysell_within2,54249,Male,20,2,Seller,Medium,3.992592593,4.7378,More,More
buysell_within2,54249,Male,20,3,Seller,High,5,1.4995,More,More
buysell_within2,54249,Male,20,4,Seller,Low,1,1.9788,More,More
buysell_within2,54249,Male,20,5,Seller,High,5,1.5548,More,More
buysell_within2,54249,Male,20,6,Seller,Medium,3.009876543,2.8145,More,More
buysell_within2,54249,Male,20,7,Seller,High,3.943209877,2.8364,More,More
buysell_within2,54249,Male,20,8,Seller,Medium,3.997530864,3.7304,More,More
buysell_within2,54249,Male,20,9,Seller,Low,1,0.719,More,More
buysell_within2,54249,Male,20,10,Buyer,Medium,2.007407407,4.4291,More,More
buysell_within2,54249,Male,20,11,Buyer,Low,2.032098765,1.5858,More,More
buysell_within2,54249,Male,20,12,Buyer,High,3.962962963,1.4624,More,More
buysell_within2,54249,Male,20,13,Buyer,Medium,2.990123457,1.866,More,More
buysell_within2,54249,Male,20,14,Buyer,High,4.007407407,2.7844,More,More
buysell_within2,54249,Male,20,15,Buyer,Low,1,0.826,More,More
buysell_within2,54249,Male,20,16,Buyer,High,4.002469136,2.3054,More,More
buysell_within2,54249,Male,20,17,Buyer,Low,1,0.7231,More,More
buysell_within2,54249,Male,20,18,Buyer,Medium,2.995061728,1.5782,More,More
buysell_within2,54303,Female,20,1,Buyer,Low,1.481272645,11.9635,Less,Less
buysell_within2,54303,Female,20,2,Buyer,Medium,2.5,12.2769,Less,Less
buysell_within2,54303,Female,20,3,Buyer,High,2.149592391,4.2679,Less,Less
buysell_within2,54303,Female,20,4,Buyer,Low,3.557880435,4.1731,Less,Less
buysell_within2,54303,Female,20,5,Buyer,High,1.598731884,4.979,Less,Less
buysell_within2,54303,Female,20,6,Buyer,Medium,3.159352355,3.5859,Less,Less
buysell_within2,54303,Female,20,7,Buyer,High,2.936548913,2.8353,Less,Less
buysell_within2,54303,Female,20,8,Buyer,Medium,4.839651268,4.6699,Less,Less
buysell_within2,54303,Female,20,9,Buyer,Low,3.939809783,2.8436,Less,Less
buysell_within2,54303,Female,20,10,Seller,Medium,2.404234601,5.5788,Less,Less
buysell_within2,54303,Female,20,11,Seller,Low,3.502694746,5.3733,Less,Less
buysell_within2,54303,Female,20,12,Seller,High,2.418546196,1.8709,Less,Less
buysell_within2,54303,Female,20,13,Seller,Medium,4.765625,2.3641,Less,Less
buysell_within2,54303,Female,20,14,Seller,High,3.795946558,5.6801,Less,Less
buysell_within2,54303,Female,20,15,Seller,Low,3.010461957,2.9067,Less,Less
buysell_within2,54303,Female,20,16,Seller,High,4.967934783,1.6186,Less,Less
buysell_within2,54303,Female,20,17,Seller,Low,4.635326087,4.3546,Less,Less
buysell_within2,54303,Female,20,18,Seller,Medium,4.144995471,5.9529,Less,Less
buysell_within2,54380,Male,18,1,Buyer,Low,2.026324786,4.5728,More,More
buysell_within2,54380,Male,18,2,Buyer,Medium,2.967179487,3.295,More,More
buysell_within2,54380,Male,18,3,Buyer,High,3.510541533,1.8463,More,More
buysell_within2,54380,Male,18,4,Buyer,Low,1.008888889,1.3135,More,More
buysell_within2,54380,Male,18,5,Buyer,High,3.886153846,2.1647,More,More
buysell_within2,54380,Male,18,6,Buyer,Medium,2.617094017,0.8194,More,More
buysell_within2,54380,Male,18,7,Buyer,High,4.083076923,1.2424,More,More
buysell_within2,54380,Male,18,8,Buyer,Medium,3.915327858,1.8829,More,More
buysell_within2,54380,Male,18,9,Buyer,Low,1.621538462,0.9126,More,More
buysell_within2,54380,Male,18,10,Seller,Medium,2.573333333,6.3699,More,More
buysell_within2,54380,Male,18,11,Seller,Low,1.01982906,1.2664,More,More
buysell_within2,54380,Male,18,12,Seller,High,4.560797943,1.879,More,More
buysell_within2,54380,Male,18,13,Seller,Medium,3.634529915,1.7556,More,More
buysell_within2,54380,Male,18,14,Seller,High,4.451396234,1.6542,More,More
buysell_within2,54380,Male,18,15,Seller,Low,1.056296408,1.6497,More,More
buysell_within2,54380,Male,18,16,Seller,High,3.313618456,1.2008,More,More
buysell_within2,54380,Male,18,17,Seller,Low,1.588717949,1.7094,More,More
buysell_within2,54380,Male,18,18,Seller,Medium,2.259715211,3.0689,More,More
buysell_within2,54399,Female,18,1,Seller,Low,5,4.956,Less,More
buysell_within2,54399,Female,18,2,Seller,Medium,5,2.2783,Less,More
buysell_within2,54399,Female,18,3,Seller,High,5,1.8607,Less,More
buysell_within2,54399,Female,18,4,Seller,Low,5,9.0442,Less,More
buysell_within2,54399,Female,18,5,Seller,High,4.885324074,5.3799,Less,More
buysell_within2,54399,Female,18,6,Seller,Medium,5,1.6287,Less,More
buysell_within2,54399,Female,18,7,Seller,High,4.67525463,2.3777,Less,More
buysell_within2,54399,Female,18,8,Seller,Medium,4.757824074,7.4712,Less,More
buysell_within2,54399,Female,18,9,Seller,Low,5,6.3303,Less,More
buysell_within2,54399,Female,18,10,Buyer,Medium,1.993564815,13.1264,Less,More
buysell_within2,54399,Female,18,11,Buyer,Low,2.538287037,4.2633,Less,More
buysell_within2,54399,Female,18,12,Buyer,High,1.70724537,5.177,Less,More
buysell_within2,54399,Female,18,13,Buyer,Medium,2.791157407,7.4118,Less,More
buysell_within2,54399,Female,18,14,Buyer,High,2.515023148,8.5812,Less,More
buysell_within2,54399,Female,18,15,Buyer,Low,2.131157407,4.4623,Less,More
buysell_within2,54399,Female,18,16,Buyer,High,3.248912037,4.1616,Less,More
buysell_within2,54399,Female,18,17,Buyer,Low,2.398333333,4.4459,Less,More
buysell_within2,54399,Female,18,18,Buyer,Medium,2.721643519,5.0613,Less,More
buysell_within2,54409,Female,20,1,Buyer,Low,1.980740741,6.82,More,More
buysell_within2,54409,Female,20,2,Buyer,Medium,1.992592593,5.154,More,More
buysell_within2,54409,Female,20,3,Buyer,High,1.008888889,13.288,More,More
buysell_within2,54409,Female,20,4,Buyer,Low,2.988148148,3.916,More,More
buysell_within2,54409,Female,20,5,Buyer,High,1.980740741,1.952,More,More
buysell_within2,54409,Female,20,6,Buyer,Medium,1.945185185,3.321,More,More
buysell_within2,54409,Female,20,7,Buyer,High,1,2.317,More,More
buysell_within2,54409,Female,20,8,Buyer,Medium,3.041481481,10.469,More,More
buysell_within2,54409,Female,20,9,Buyer,Low,1.980740741,5.885,More,More
buysell_within2,54409,Female,20,10,Seller,Medium,4.001481481,9.364,More,More
buysell_within2,54409,Female,20,11,Seller,Low,2.437037037,2.534,More,More
buysell_within2,54409,Female,20,12,Seller,High,4.007407407,2.203,More,More
buysell_within2,54409,Female,20,13,Seller,Medium,3.408888889,4.384,More,More
buysell_within2,54409,Female,20,14,Seller,High,3,4.232,More,More
buysell_within2,54409,Female,20,15,Seller,Low,2.442962963,2.782,More,More
buysell_within2,54409,Female,20,16,Seller,High,4.025185185,2.702,More,More
buysell_within2,54409,Female,20,17,Seller,Low,1.90962963,4.735,More,More
buysell_within2,54409,Female,20,18,Seller,Medium,3.740740741,5.333,More,More
buysell_within2,54416,Male,20,1,Buyer,Low,1,7.713,No Difference,No Difference
buysell_within2,54416,Male,20,2,Buyer,Medium,1.830970556,3.792,No Difference,No Difference
buysell_within2,54416,Male,20,3,Buyer,High,4.029443839,1.568,No Difference,No Difference
buysell_within2,54416,Male,20,4,Buyer,Low,1.941475827,2.71,No Difference,No Difference
buysell_within2,54416,Male,20,5,Buyer,High,3.98873137,3.31,No Difference,No Difference
buysell_within2,54416,Male,20,6,Buyer,Medium,2.901126863,2.368,No Difference,No Difference
buysell_within2,54416,Male,20,7,Buyer,High,1.359869138,2.876,No Difference,No Difference
buysell_within2,54416,Male,20,8,Buyer,Medium,1.167938931,2.474,No Difference,No Difference
buysell_within2,54416,Male,20,9,Buyer,Low,3.52344602,0.642,No Difference,No Difference
buysell_within2,54416,Male,20,10,Seller,Medium,4.925118139,1.822,No Difference,No Difference
buysell_within2,54416,Male,20,11,Seller,Low,2.912758997,0.667,No Difference,No Difference
buysell_within2,54416,Male,20,12,Seller,High,3.54089422,1.642,No Difference,No Difference
buysell_within2,54416,Male,20,13,Seller,Medium,2.38349691,2.077,No Difference,No Difference
buysell_within2,54416,Male,20,14,Seller,High,3.407124682,2.876,No Difference,No Difference
buysell_within2,54416,Male,20,15,Seller,Low,2.022900763,19.003,No Difference,No Difference
buysell_within2,54416,Male,20,16,Seller,High,3.98873137,4.194,No Difference,No Difference
buysell_within2,54416,Male,20,17,Seller,Low,3.569974555,2.126,No Difference,No Difference
buysell_within2,54416,Male,20,18,Seller,Medium,4.244638313,1.917,No Difference,No Difference
buysell_within2,54439,Female,21,1,Buyer,Low,1.994956442,5.599,No Difference,More
buysell_within2,54439,Female,21,2,Buyer,Medium,2.977991747,5.713,No Difference,More
buysell_within2,54439,Female,21,3,Buyer,High,1.972948189,5.131,No Difference,More
buysell_within2,54439,Female,21,4,Buyer,Low,1.312700596,5.473,No Difference,More
buysell_within2,54439,Female,21,5,Buyer,High,2.141678129,5.744,No Difference,More
buysell_within2,54439,Female,21,6,Buyer,Medium,2.706556625,4.123,No Difference,More
buysell_within2,54439,Female,21,7,Buyer,High,1.987620358,3.374,No Difference,More
buysell_within2,54439,Female,21,8,Buyer,Medium,1.378725355,3.877,No Difference,More
buysell_within2,54439,Female,21,9,Buyer,Low,3.359468134,1.756,No Difference,More
buysell_within2,54439,Female,21,10,Seller,Medium,3.997707474,6.156,No Difference,More
buysell_within2,54439,Female,21,11,Seller,Low,2.992663916,4.277,No Difference,More
buysell_within2,54439,Female,21,12,Seller,High,4.459880789,4.021,No Difference,More
buysell_within2,54439,Female,21,13,Seller,Medium,2.926639156,1.209,No Difference,More
buysell_within2,54439,Female,21,14,Seller,High,4.73131591,2.126,No Difference,More
buysell_within2,54439,Female,21,15,Seller,Low,2.589179276,2.078,No Difference,More
buysell_within2,54439,Female,21,16,Seller,High,4.518569464,4.559,No Difference,More
buysell_within2,54439,Female,21,17,Seller,Low,3.542870243,3.892,No Difference,More
buysell_within2,54439,Female,21,18,Seller,Medium,4.672627235,3.491,No Difference,More
buysell_within2,54471,Female,18,1,Buyer,Low,1,7.8231,More,No Difference
buysell_within2,54471,Female,18,2,Buyer,Medium,1,2.8698,More,No Difference
buysell_within2,54471,Female,18,3,Buyer,High,1,4.8458,More,No Difference
buysell_within2,54471,Female,18,4,Buyer,Low,1.105548007,3.0953,More,No Difference
buysell_within2,54471,Female,18,5,Buyer,High,1,2.8782,More,No Difference
buysell_within2,54471,Female,18,6,Buyer,Medium,1,4.5685,More,No Difference
buysell_within2,54471,Female,18,7,Buyer,High,1,10.9018,More,No Difference
buysell_within2,54471,Female,18,8,Buyer,Medium,1.050611413,4.7953,More,No Difference
buysell_within2,54471,Female,18,9,Buyer,Low,1.452151268,3.0624,More,No Difference
buysell_within2,54471,Female,18,10,Seller,Medium,3.03120471,4.0516,More,No Difference
buysell_within2,54471,Female,18,11,Seller,Low,2.988609601,3.1708,More,No Difference
buysell_within2,54471,Female,18,12,Seller,High,4.008061594,2.5539,More,No Difference
buysell_within2,54471,Female,18,13,Seller,Medium,3.016847826,2.0693,More,No Difference
buysell_within2,54471,Female,18,14,Seller,High,3.984646739,3.1956,More,No Difference
buysell_within2,54471,Female,18,15,Seller,Low,3.008401268,2.2797,More,No Difference
buysell_within2,54471,Female,18,16,Seller,High,4.014085145,1.6966,More,No Difference
buysell_within2,54471,Female,18,17,Seller,Low,2.986118659,1.8368,More,No Difference
buysell_within2,54471,Female,18,18,Seller,Medium,2.981702899,1.4702,More,No Difference
buysell_within2,54479,Male,19,1,Buyer,Low,2.008695652,5.21,No Difference,Less
buysell_within2,54479,Male,19,2,Buyer,Medium,1.643478261,5.567,No Difference,Less
buysell_within2,54479,Male,19,3,Buyer,High,1.388405797,1.672,No Difference,Less
buysell_within2,54479,Male,19,4,Buyer,Low,2.426086957,1.735,No Difference,Less
buysell_within2,54479,Male,19,5,Buyer,High,1.950724638,4.495,No Difference,Less
buysell_within2,54479,Male,19,6,Buyer,Medium,2.466666667,2.033,No Difference,Less
buysell_within2,54479,Male,19,7,Buyer,High,1.88115942,1.722,No Difference,Less
buysell_within2,54479,Male,19,8,Buyer,Medium,2.466666667,0.983,No Difference,Less
buysell_within2,54479,Male,19,9,Buyer,Low,2.976811594,1.871,No Difference,Less
buysell_within2,54479,Male,19,10,Seller,Medium,2.95942029,4.538,No Difference,Less
buysell_within2,54479,Male,19,11,Seller,Low,3.417391304,1.752,No Difference,Less
buysell_within2,54479,Male,19,12,Seller,High,2.582608696,2.201,No Difference,Less
buysell_within2,54479,Male,19,13,Seller,Medium,2.628985507,4.469,No Difference,Less
buysell_within2,54479,Male,19,15,Seller,Low,3.979710145,3.737,No Difference,Less
buysell_within2,54479,Male,19,16,Seller,High,1.707246377,3.528,No Difference,Less
